"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-0.0397894786415728,0.444763663956422,0.029430490149764,0.04752862453641,0.105232884163479,0.581900648204158,0.300463715876417,-0.129111203385289,0.139036961630662,-0.47945630649045
"2",-0.09834347587814,0.197959772496069,0.101673508531283,-0.0529913148545645,0.133933187691225,0.194026031129338,0.242064207338903,0.23774024949781,0.0141340517370109,0.029803782311065
"3",0.111815984711723,0.139192995380115,0.161874489160663,0.183472701665891,0.129239810586468,0.0267099186049471,-0.246794482333095,0.625396637624408,0.0182791669889709,-0.149187222390091
"4",0.0094728703013504,0.613077799522583,0.0667481817749669,0.200854992350976,-0.0244040663353152,0.0590160146329186,-0.308761086877843,0.496775470183386,-0.0865408758016684,-0.0262392997513543
"5",-0.103477269630458,0.316647493867368,0.149117587482434,-0.0572981739861774,0.119088569151785,0.23367172527926,-0.00303647790108048,0.160020478400409,0.151909138771738,0.0333569285647229
"6",0.128582143180506,-0.0068620253034014,0.214405746455615,0.226867250020876,0.083604552116016,0.195632622739906,1.31504274598101,-1.33385180228228,-0.035922165697671,0.212500932789421
"7",-0.000597181391125815,0.258741278105202,0.192814451794268,-0.0176824152448723,0.0787229926264015,0.245435101516209,0.798527790849913,-0.807312875614094,0.133923368014815,0.117427489343284
"8",0.0756641010235758,0.103122754816827,0.0912784731492278,0.0901308101928926,0.109491880979638,0.0629091513382789,0.223400771807831,0.0769261710035471,0.0586274822854663,0.108448403402715
"9",0.12060157055834,0.551107865264609,0.106560217556148,0.139484540024456,0.0155094725789082,-0.0563180652340014,0.0768853157245257,0.0335203622483165,-0.145902390059764,0.158551111338462
"10",-0.0956093372077849,0.08221288678562,-0.171261066024758,0.151402507800984,0.173909867469329,1.01179819982844,0.440468704941562,-0.255282123038043,0.987502072668496,-1.32514171322384
"11",-0.437577004762341,0.307442775870058,-0.108747732910253,1.24023151412534,0.290625947828861,0.234416177715886,-1.95944683527177,1.16790916384131,0.0308538254063571,0.234292168156551
"12",0.151946898278338,0.47707801416348,0.122831490260683,0.249284012580678,0.0262224992739409,-0.178940274396596,-0.557117069470146,0.486767891345811,-0.0152293646464582,0.237155902610269
"13",-0.105484458410069,0.403648840978941,0.128436177768173,0.0105855057763984,0.0447186516361135,0.224779735618015,0.768868593865068,-0.687944873820846,0.250744638973968,-0.0383528123857626
"14",0.0613309669493574,0.0170096187130234,0.105622700108473,0.0769171045005063,0.14881405084443,0.0870107024080905,0.126232080370011,0.167477478719475,0.0934307272720968,0.116154570114536
"15",0.116169277781338,0.696264430218054,-0.0892147029267158,0.418050666857141,0.0104061270983234,-0.390109549490482,0.170267106381818,-0.188960410356983,0.208242590923325,0.0488844635141826
"16",0.124976063840615,0.247819613071415,0.0350066582195311,-0.102438702602559,-0.00607699086757973,-0.132244063489646,-0.481331476036997,1.61411084772619,-0.0200216536317905,-0.279800296229178
"17",0.0671762593495221,0.279280704319767,0.0533903723633076,-0.0355227788519078,0.151106794926725,-0.0561910885684396,-0.495899489138438,0.924028845548389,0.0201351420757707,0.0924952379753032
"18",0.0729015563374741,0.0952286441545963,0.107442775118059,-0.00582081231911149,0.136149421367774,0.155956235136196,0.145046401733423,0.0109854479706894,0.0941036228500564,0.188006707650843
"19",-0.0867780167073298,0.552230115196816,-0.158202969768995,0.499516147697526,0.0712031893955939,0.231989417957411,-0.776083609844313,0.43569320603553,-0.128229113803872,0.358661633841633
"20",0.106657321054965,0.000963087213904606,0.10217281786766,-0.0136001146717365,0.122687593703981,0.181631058701455,0.484959414577261,-0.12600112822402,0.114307503004553,0.0262224467719771
"21",0.182720995789282,0.210161832483435,0.0916426234335966,-0.0306788560059606,0.122959269369618,0.0811659693736995,0.796281691032049,-0.599044076060937,0.117025465742026,0.0277650848431912
"22",-0.00965673821927571,0.400092879091576,-0.0857483312947407,0.218856066471622,0.0854291110567917,0.320347962775452,-0.844490983873846,0.808705021694336,0.141370344590001,-0.0349053322919164
"23",0.237635729031965,0.226197729320901,0.200393742799496,0.380679526619858,0.0031364688753233,0.0175846296442857,-0.63976512998707,1.09430451021679,-0.00696923077395839,-0.513197975747593
"24",0.0144537225918309,0.0484645566772149,0.118593021648563,0.0820806632856559,0.144781889034994,0.113542657156012,0.185777054599142,0.135992664173017,0.0863464817255688,0.0699672891080012
"25",0.374815844916968,-0.1329874133064,0.101531170193408,0.231588926825806,0.0187675513980299,-0.043230346150306,0.517134889492956,0.0133753106617185,0.232675999155274,-0.313671933187453
"26",0.0234215243237837,0.14337529672351,0.0865011369936385,0.416450446927762,0.120903920203831,0.0782385175232105,0.359080379472506,-0.222696348246198,0.0203644530659185,-0.0256393269879616
"27",0.0976704445133379,0.174047194280751,0.200070510844142,0.113402363560072,0.0267957321424709,0.298808394729548,-0.128158054582167,0.454537978125935,0.109954427995623,-0.347128991609713
"28",0.108699543627874,0.756221146784849,0.0495107827257131,0.0118216394685888,0.0455644865142445,-0.358628984256072,0.224858946020124,0.0463623385258101,0.0236361816479784,0.09195391894089
"29",0.468687644852785,0.923807746428337,0.396178580971915,-0.160167540669156,-0.0285131732443381,-1.68229705097395,0.852353137649446,0.10984234404612,-0.111501011654888,0.231609322593727
"30",0.090679009162809,0.363582532849373,0.0128893225895369,0.0644314565255451,0.226057505152098,0.0670125211153893,-0.150750330560363,0.14583691320767,0.125835875276485,0.054425194681457
"31",0.231773645380094,0.545653787485483,0.0241969696868334,0.0467698480723387,-0.0548164988662289,0.0933914936230856,0.0891107689082528,-0.079447227131196,0.0446054220518854,0.0587617907894528
"32",0.079521396509267,0.224804848394265,0.0736490596083675,-0.465061524078332,0.162798360795397,0.255644318877707,1.00895717845483,-0.540423830368725,0.027266349505144,0.172843842302082
"33",0.0714779907339109,0.146503455196856,0.161437880235923,0.0976459288954019,0.089918032674027,-0.288337181486287,0.617285918383394,0.0219307200708343,0.204932257734814,-0.122795002438874
"34",0.101821933558899,-0.0367811072143139,0.180501588107687,0.172200415650377,0.194982448580245,0.365908862508737,0.501186363942879,-0.50160107350207,-0.0887171136583058,0.110497682025866
"35",-0.046491709025516,0.432519846389994,0.00618850489913738,-0.238983498465326,-0.00532011918549404,-0.0326422336027655,0.434563658723402,0.0582314125615203,-0.0487994510141153,0.440733588719163
"36",0.388126684920864,-0.0123137073085222,-0.0477716579876549,0.248924261486743,0.0947544128186524,-0.0112445726361669,0.394977292168942,-0.559579880185194,0.0957512081433445,0.408375958578994
"37",0.119313196447364,0.251446134684144,0.0720849313888915,0.234589707380897,0.0701617862211733,-0.195481009731353,0.872558048424429,-0.344260830309189,-0.0121300778106778,-0.068281886695679
"38",0.19777058521786,0.640765770938761,-0.0201348512013124,0.0611848023689419,-0.0402817651715085,0.367906184702328,-0.641325198564254,0.288654519145501,-0.257474245781396,0.402934198345079
"39",0.0473727804881584,0.310217258812605,0.187049135291068,0.238587873700385,0.0755033029824447,0.185003978878562,0.500465991699073,-0.355832592643368,-0.0288617014977146,-0.159506027711215
"40",0.0543720946624444,0.0484175773568231,0.108538507437682,0.140625931188355,0.143750829489794,0.0753102996684774,0.109578652440954,0.1522356970015,0.073558113019018,0.0936122977349519
"41",-0.0557053356654959,0.108592359505456,0.0688416738169911,-0.0955371626349194,0.027402048757237,0.637425149284529,-0.938282602381261,1.38348765858149,0.189700566491369,-0.3259243557554
"42",0.668232112452941,-0.00736321189418009,-0.0660846392400136,0.658362235856594,0.000826214878423815,0.732612899221806,1.74577959566881,-2.78936149691624,-0.0140868381486614,0.0710831281205263
"43",0.326410703392435,-0.134667826263256,0.106499578269441,-0.0915261447933113,0.0804220545230085,-0.0243843889420689,1.3561052714281,-0.824725900527052,0.0772050778072031,0.128661575105504
"44",0.242403050565741,0.121134324535878,0.0840284099031515,0.658695920545075,-0.016118305965841,0.106349772729893,-0.642120883646009,0.668852030266312,0.19496180446989,-0.418186123404091
"45",0.183885548353505,-0.00342215151386837,0.141335550811287,0.0299198768568586,0.152771320525257,-0.02446278538408,-0.359792761255716,0.981172477584396,-0.0188181789571065,-0.0825888970205323
"46",0.313221037662662,0.445453794681422,0.284881070804784,0.192554816178179,-0.0117782204168849,-0.32623464076666,0.456342363262851,-0.727288434654341,0.0299635427718841,0.342884670476105
"47",0.176198731507147,0.228931908610223,0.149395222051756,0.0834764823975551,0.109043772731493,-0.0569469449912854,-0.290874505919683,0.298888085594211,0.163421763882678,0.138465484135905
"48",0.251076911540046,0.574460552688544,-0.00388354580678967,-0.0514843616202177,0.137849249472326,-0.0770293432230528,0.29573418134438,-0.842692609676458,0.289485531222925,0.426483434058297
"49",-0.00416330711580312,0.168515768056608,-0.0055579490900404,0.0328799329281963,0.127566302018844,0.240002615218203,-0.848382785260135,1.30822318547849,-0.0492521400533475,0.0301683778189846
"50",-0.164025419557887,1.10432100820268,-0.159260153509537,0.352061293302976,0.102622180539449,0.484064707321785,1.11510195492836,-2.2433664379897,-0.236937009647506,0.645417876409378
"51",0.247459447937142,0.50933352293652,0.236275689367658,-0.235476353154056,-0.0766088380553029,-0.0680201454666917,-0.53720853955426,0.704979449965381,0.150366685812515,0.0688990802110943
