"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-0.172414243515,0.350406085440183,0.056029809037571,0.0353132963129439,0.182851792664277,0.811450646214124,0.691768768755689,-0.140697202416325,0.180322431386192,-0.995031383879656
"2",0.0516222929129438,0.157940259858271,0.135874296465854,-0.0924437799346416,0.15875922493125,0.102050299678962,-0.025048216149622,0.332580487457969,0.100525873109187,0.0781392616698274
"3",0.145913539768591,0.201809230221508,0.21151844689443,0.263605756897863,0.138466964612959,-0.0164527003321848,-0.61494346289228,1.01705075069691,-0.00721145351731792,-0.339757072350476
"4",0.000601057206955452,0.538662800171593,0.106023535392092,0.347012177313312,-0.0233620118716461,-0.073122311962956,-0.415265860147102,0.668742651272183,-0.127204761734351,-0.0220872756400813
"5",-0.175954892333732,0.408222898500695,0.231091683753986,-0.230205520866127,0.123337437329807,0.333643124682141,-0.0521408608473694,0.353192797951863,0.0869192661568486,-0.078105934328112
"6",0.300721193436145,-0.291592065309656,0.348648240307489,0.186859090173455,0.126311544686358,-0.142600347897945,2.8453371527135,-2.4449176431446,-0.133760052420599,0.204992887455847
"7",-0.0523401608136557,0.382273740275223,0.257890989284113,-0.0676734810939535,0.0674162681310016,0.365889395734882,1.17115632538556,-1.38334555923498,0.137241806604807,0.121490675727004
"8",0.0606154201646028,0.0522970234298367,0.127333267802679,0.0867625132780545,0.159570813150426,0.0834676771157876,0.210931300244958,0.0123494797790063,0.089495511080358,0.117176993954291
"9",0.191860615897351,0.796483551006698,0.147857608088466,-0.0256584099899276,-0.0130019406072233,-0.196529434269297,-0.0159025290268864,0.201611654279355,-0.264656215150089,0.177935099771553
"10",-0.275256429778598,-0.382057223833366,-0.360988212211775,0.406061599568972,0.30803941740793,1.83718953296461,0.581707641693707,-0.493585175912126,1.80457647463066,-2.42568762453001
"11",-0.9527628775419,0.0913724702441949,-0.223442744695596,2.37485659594999,0.5420557776569,0.416818233700498,-3.55801431149113,1.96268555076527,0.0327476898625753,0.313683615549205
"12",0.227801217304296,0.538699626683281,0.119714710009454,0.280547104226367,0.0403271577689772,-0.253245426241808,-1.08080469557413,0.806879525983374,-0.0583424655242641,0.378423245364452
"13",-0.282126756620286,0.559476439294538,0.18984062846861,-0.0660347441261311,0.0369774340931778,0.35546240652815,1.21350555427878,-1.1493922599232,0.348306402932102,-0.206015104925742
"14",0.0605101789210632,0.0280862347684988,0.125466023451275,0.0869372690418099,0.170762696911295,0.0904946899925241,0.135714073544201,0.0796493105966303,0.102381873274744,0.119997649497958
"15",0.196888151417335,0.988759801697349,-0.163387113787971,0.59358659536325,-0.0241930249713007,-0.60944723559836,0.0915839576258367,-0.429410779272085,0.236119268873606,0.119500378652339
"16",0.109601837418857,0.188570385572852,0.0828209256091548,-0.146792535432962,-0.0252512403898273,-0.0989004619736856,-0.708448758866025,2.11097022452684,-0.0436212851589501,-0.468949091306253
"17",0.112861507070682,0.256206741977398,0.0836684419638739,-0.182994375632161,0.183665040607753,-0.172763377357492,-0.857226797134081,1.42330537883478,0.0146876745082507,0.138589765161
"18",0.0686165307090459,0.149469189399606,0.138688412056443,-0.0762624819441956,0.173617468178598,0.162904887468728,0.181984731578342,-0.141046274335999,0.0760949908618135,0.265932546027618
"19",-0.207445709630163,0.843144679558128,-0.322376521358209,0.581869843220725,0.0666874830441596,0.328306489223204,-1.37325607618471,0.731463690659452,-0.219377752822333,0.570983874289749
"20",0.109236793941182,-0.0739091313830552,0.117400191260303,-0.0682811968854615,0.146114202391899,0.186650126153588,0.709193886110351,-0.295127080674642,0.157561487732922,0.0111607213529123
"21",0.157667501643406,0.169792527587136,0.125007268532585,-0.0729461995564741,0.179595211612943,0.0330648346819927,1.26111033977523,-0.970236092962181,0.119641775792019,-0.00269716710665846
"22",-0.237640573328402,0.612027840615198,-0.104538633499207,0.60115128058766,0.241835789591429,0.724049252572613,-1.63199278997514,0.964451050250447,-0.0959062208898347,-0.0734369959247591
"23",0.439841182551553,0.0399626399336191,0.225063395412548,0.673193452791524,0.0194615867806688,-0.19775450874983,-1.12379943205661,1.49581161166651,0.0833397830237087,-0.655119711353684
"24",0.033396342261123,0.0204675978883314,0.130985130315996,-0.105624752899394,0.165073323345779,0.108620207721041,0.276411310411376,0.183554230831881,0.12371160000609,0.063405010117777
"25",0.68940892817731,-0.365034524346517,0.0487014554342078,0.350698780403604,-0.00724888076937548,-0.182905938139958,0.893027621405055,-0.185241099293223,0.309485577761682,-0.550891920632785
"26",0.0252883932648089,0.113271440618543,0.132028806437064,0.385019414164987,0.147815610718804,0.0620505511643046,0.671680358058819,-0.459105711888653,-0.00231496851177749,-0.0757338940269004
"27",0.193094565140131,0.231733668177971,0.29081844277975,0.0818506386182948,-0.0282998931640929,0.494499018406055,-0.352568959288546,0.636198884921791,0.153484824762677,-0.700811190354031
"28",0.0860359487824367,0.750550142556874,0.092061078733424,-0.0296774299198075,0.0643686687939345,-0.466091635064905,0.456220306089205,-0.100610333359372,0.0107593737198024,0.136383879668407
"29",0.65746026395224,1.10487603410155,0.67811987537959,-0.350918281594978,0.0261802724022829,-2.62619763884067,1.07553881704927,0.323448011112737,-0.188405847949552,0.299898494387529
"30",0.124346681748697,0.548673191344515,-0.0433358041781595,0.0647782044843335,0.273930671411766,0.0730989785257635,-0.322753312492255,0.0675985351002879,0.171982799360361,0.0416800546946898
"31",0.313382537780355,0.676681526420039,0.00769175613928658,-0.0120903691449802,-0.0869312802691968,0.0689854686946636,0.06816302213454,-0.187059151115632,0.0646390847976392,0.0865374045632857
"32",0.0434025855651737,-0.054035052530265,0.124279709955039,-0.778777294829418,0.263777710084137,0.382410207712965,1.52125947882698,-0.933377505773791,0.0821537153864993,0.348906445602676
