"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-0.0251318458833949,0.379660606358562,0.0503908829349291,0.0179531514549379,0.120031692261213,0.602240902837902,0.479741066811135,-0.0826229101423624,0.14413328450552,-0.686396831138443
"2",-0.121052420196121,0.218364639932886,0.0953334735760136,-0.0846488489293757,0.147509842580392,0.178192095776168,0.132067182294107,0.358078197385034,0.0396462768250508,0.0365095607558442
"3",0.104769538422044,0.13766212917211,0.167525493443594,0.199320288573021,0.136682275712864,0.040807746538877,-0.316825543112165,0.663850996685878,0.0196878128890672,-0.153480738325291
"4",0.0240742413115818,0.598864993584939,0.0725305899538828,0.251250002010743,-0.0304193661303376,0.0261844155555577,-0.321497579907565,0.518739142999161,-0.0983441288455881,-0.041382310532374
"5",-0.130342619066982,0.320904580600369,0.15024202326891,-0.0807762763309121,0.126400707643824,0.267645338984883,0.0178489268136685,0.130982656009909,0.176995228340813,0.0200994337355186
"6",0.116485030974754,0.00373586482163072,0.219836116546789,0.2589567443791,0.0777839838344196,0.176094318631233,1.32840627850792,-1.33614324204125,-0.0529619977682008,0.207806902113606
"7",-0.0158990066643385,0.289609778914822,0.217307846970828,-0.0447197203741225,0.0759064964001546,0.263906051685929,0.922866636735252,-0.958708706434378,0.128392387846377,0.121338234919477
"8",0.0880490756836748,0.0966678800646736,0.0901867702468419,0.0582600044023329,0.11670659749896,0.0821170063693173,0.205480791213951,0.0839174891465666,0.0599599542395414,0.118654431134141
"9",0.140493438875499,0.651983909890438,0.120813789516472,-0.00676688743845974,0.0210572554029381,-0.0360018914438011,0.180038558172019,-0.0939894562542662,-0.150846760635813,0.173218043914974
"10",-0.0942690440764656,0.019035617066978,-0.20297621828115,0.136083022475252,0.197198975115019,1.09921943135305,0.450474556038975,-0.23160152943,1.0747135932201,-1.44787840348176
"11",-0.290808094411972,0.348855950211765,-0.0855710917892413,0.939259290772629,0.228351262376262,0.195494795736761,-1.67435325011604,1.06828405983141,0.0298247773687079,0.240662300019722
