"unc_Markowitz","unc_MichaudParam","unc_MichaudNonP","unc_FactorParamPCA","unc_FactorNonPPCA","unc_FactorParamIbov","unc_FactorNonPIbov","ssc_Markowitz","ssc_MichaudParam","ssc_MichaudNonP","ssc_FactorParamPCA","ssc_FactorNonPPCA","ssc_FactorParamIbov","ssc_FactorNonPIbov","luc_Markowitz","luc_MichaudParam","luc_MichaudNonP","luc_FactorParamPCA","luc_FactorNonPPCA","luc_FactorParamIbov","luc_FactorNonPIbov"
"1",-2.41296367207898,-2.48094484530341,-2.09838649325647,-1.57229640913915,-0.802076958391463,-1.24670852889304,-0.763501737320463,1.21615991435984,-0.439607064500175,-0.68974389668428,-0.547892866411738,-0.567096874516767,-0.49430735310561,-0.373859767697817,-2.88364921109335,-3.00126783962124,-2.93822138007614,-3.03656195865172,-3.02869513930909,-3.01222782394662,-2.89314968183049
"2",4.80643410624347,4.65850302487501,4.29308802442217,5.47116023565945,5.3633296151815,5.25000811331524,5.40121624297966,-5.5068080194536,-5.97725747718855,-6.30132729836594,-5.99373192547849,-6.22030991954217,-6.1244702508714,-6.26071898847404,-5.30020126598002,-6.0780019245438,-6.24287331603093,-6.38674417354258,-6.37757625574173,-6.37630220994782,-6.33832171871552
"3",10.7174368514441,10.622150193463,9.89935052261568,11.7204177357904,10.53661064386,11.6769257695147,11.3271532245589,8.08996011547081,8.26900795605656,8.26018212911571,8.23688009805686,8.31671911294086,8.23383927220633,8.30699909280686,9.2331476983801,8.91804412939565,8.95014519990248,8.9148475596546,8.97699022913424,8.92488748742225,8.94306836350231
"4",6.32938840900264,5.98355621248266,6.26397517965458,6.87341662068553,6.52911277907919,6.95746093891631,7.24258165303089,8.66476639812812,7.89419826166417,7.5425934572545,7.85711993208739,7.7035919237969,7.72523709867134,7.70419728920423,5.96393836278562,5.42799953061582,5.44900083769255,5.44314356953238,5.17326829031824,5.51346681770749,5.53782486551038
"5",3.27858640203378,3.48164994608399,3.47561616966593,3.54098303854228,4.0672432840017,3.10534021710367,4.34052024487471,5.95287739498332,5.85037925269595,6.01054694589916,5.76690402131497,5.9164526755248,5.84152974765055,6.09172138577467,7.22187932740163,6.4488896684387,6.41313326042352,6.52054400733087,6.68683672017454,6.51905372140225,6.50535067634065
"6",3.65431281622422,4.08407604542653,0.0364817453108875,3.83706072614517,0.985890395631043,3.55341259549153,0.938706054991164,-0.558622143082383,-0.886019245626934,-1.00244616049455,-1.03688464703227,-1.25439805849148,-1.07885943249028,-0.92753165855098,1.05375950189793,-0.23754984884453,-0.37125763243546,-0.211043139923612,-0.218821896602181,-0.183020212384415,-0.208430003041407
"7",-11.5842565227966,-11.6186838343777,-12.0253578800608,-10.2195694682608,-12.1083072284906,-10.0680909245811,-12.0364568365331,-1.82114289722478,-2.13769316012782,-2.11598475293722,-2.15012690799995,-2.00192792262477,-2.1543674365398,-1.89420994820515,-4.34489863697757,-3.50594490143574,-3.19658803228745,-3.56788181135147,-3.33272876238402,-3.50329578110146,-3.39476325013671
"8",9.77910851612169,9.64642287591869,10.4285683481901,10.1375988055669,10.8451103427319,9.74988663014278,10.1051472407013,7.3430362127386,6.6912180186879,6.9904958275195,6.6707784017878,6.7817706817584,6.42109810260959,6.64432182600726,4.31830109790623,4.23639023135647,4.45177850290263,4.09875264504363,4.37924103092768,4.05360730981546,3.99078165648152
"9",18.110917324431,18.1608157303085,16.1856098780171,18.5985118330106,16.5810305871923,18.4972420181161,17.7886078958483,7.7864997032053,7.07756638509415,6.93152896785238,7.34700142666899,7.36334803174865,7.25509511761792,7.30062951555539,5.15102479978159,4.8927459762353,4.80769215000835,4.86824895865495,4.82887724312214,4.94990044079308,4.94851299071075
"10",3.15036486037876,2.94784042075965,3.76700902656934,3.27564263977852,3.02289885354958,3.09995633030133,4.10177725629054,2.81999028757908,4.15742173135676,4.00578281904662,3.94201829047632,3.80826629785116,3.9832045025528,4.33938690592486,4.342205702509,5.37035785969675,5.16694504897704,5.3245881111794,5.36134977047542,5.32911154872413,5.42851581758937
