"ew","mv_Markowitz","mv_MichaudParam","mv_MichaudNonP","mv_MarkowitzPCA","mv_FactorParamPCA","mv_FactorNonPPCA","mv_MarkowitzObs","mv_FactorParamObs","mv_FactorNonPObs","ew","ef_Markowitz","ef_MichaudParam","ef_MichaudNonP","ef_MarkowitzPCA","ef_FactorParamPCA","ef_FactorNonPPCA","ef_MarkowitzObs","ef_FactorParamObs","ef_FactorNonPObc"
"1",-1.55081597163273,-2.2884523089067,-1.80534410330697,-2.16056048641084,-2.33124511077822,-2.01801460855103,-1.96707082866245,-2.31756658859962,-1.90562117991275,-2.02626074179798,-1.55081597163273,-2.38168658611775,-1.88663203167234,-2.12637948785988,-2.42412761107475,-1.99545305802297,-1.97019025849893,-2.41073316619734,-1.89685975274207,-1.96561363953368
"2",-8.14078272477643,-5.32513418840195,-6.13574708420323,-5.89613180063387,-5.46707329128486,-6.41194893326392,-5.91398059082503,-5.46332373126025,-6.32888171559433,-5.93326140562931,-8.14078272477643,-5.56738667371158,-6.37638274418816,-5.95122469332041,-5.73148535016373,-6.54443694988086,-6.1364859567534,-5.72925069681034,-6.45289220174957,-6.25879942148907
"3",8.14254458870293,7.60495387757789,7.88195083768525,7.54536889692227,7.91979667154416,8.13540889530298,7.82364841977007,7.914572031861,8.07091337686862,7.87622619403087,8.14254458870293,7.69081193543288,8.06737129651313,7.73338118453622,7.98432378373318,8.07526140902595,7.89976184403929,7.97618886292259,8.08942574921219,7.90076614283857
"4",-2.96736852748049,-6.81317303376669,-6.22391239059696,-6.47478867193419,-6.80361541244493,-6.16957370555835,-6.44785855427232,-6.81870744599791,-6.20219066577167,-6.51633868093882,-2.96736852748049,-6.82400178179897,-6.26824901366633,-6.61109642031461,-6.84508608315233,-6.26304779672796,-6.4395404204762,-6.85599825019477,-6.24795553763742,-6.47109022007089
"5",10.0264324547485,7.80044574461061,7.97137564733315,7.77027478218,7.67434585278781,7.86830538633203,7.69998333133858,7.68337295161528,7.96082487022161,7.70202732649382,10.0264324547485,8.12294012410663,8.22873212226252,7.93899802643559,7.94082188990627,8.00550631314525,7.79510952952266,7.95063534446125,8.27462772005238,7.67347127996749
"6",8.27889607773025,7.79040337641477,7.48961623836105,7.53293076268507,7.72916919092605,7.73457848917778,7.41647281849476,7.7641309903603,7.69928259479993,7.45627659786583,8.27889607773025,7.98888110586635,7.81502303267107,7.70691830756174,7.92420351675015,7.71445932977955,7.6739801689396,7.96144315941422,7.78333992644658,7.68106579301599
"7",-10.0320213233428,-12.5962122592907,-12.095932942569,-12.3704536689364,-12.6191423067133,-12.2156193274334,-12.3386387139121,-12.6118181708646,-12.1522603148367,-12.2936897745185,-10.0320213233428,-12.8621954865736,-12.3413327602551,-12.5136278266864,-12.8890599138988,-12.4653593225731,-12.5346884745502,-12.8836781252202,-12.4811405547826,-12.5767392346107
"8",-4.00640296222476,-2.75274135199734,-3.25424691776846,-3.43017855540479,-2.81228899267884,-3.17253593456621,-3.400073432246,-2.82241061924537,-3.23066476608237,-3.24406491664556,-4.00640296222476,-2.80308759259177,-3.2555102977118,-3.45811109113525,-2.83413317288821,-3.32247086992585,-3.46315015591379,-2.84376477621084,-3.38405104338406,-3.27684323901583
"9",-5.51334612295857,-1.85717830429562,-2.39779002146951,-2.23702372489966,-2.33824178072511,-2.97813478717916,-2.77484157524738,-2.30715442581612,-2.8387849567373,-2.68928172164986,-5.51334612295857,-1.9789016631988,-2.55772448561687,-2.42440725532388,-2.47523437978242,-2.97511175045803,-2.88923704829717,-2.44603574323031,-2.99275710963377,-2.88015220861232
"10",-11.4936969441298,-6.03146431975844,-6.82811024671613,-6.35636683396944,-6.11654839317322,-6.92839862829454,-6.5204720447681,-6.07012706383459,-6.73613743816576,-6.34876597965804,-11.4936969441298,-6.35320637292872,-7.22756902588423,-6.7336061972731,-6.47292992378175,-7.06877778053611,-6.6986254102209,-6.4325347044444,-7.14776717570961,-6.78761249591758
