"ew","mv_Markowitz","mv_MichaudParam","mv_MichaudNonP","mv_MarkowitzPCA","mv_FactorParamPCA","mv_FactorNonPPCA","mv_MarkowitzObs","mv_FactorParamObs","mv_FactorNonPObs","ew","ef_Markowitz","ef_MichaudParam","ef_MichaudNonP","ef_MarkowitzPCA","ef_FactorParamPCA","ef_FactorNonPPCA","ef_MarkowitzObs","ef_FactorParamObs","ef_FactorNonPObc"
"1",-1.55081597163273,-3.10042190254784,-2.87758966277479,-2.56391740264129,-3.11196168825049,-3.0839951762409,-2.61762269555164,-3.112532781039,-3.00757156458348,-2.51884494473138,-1.55081597163273,-3.08671518847003,-2.91314285897211,-2.62347754106094,-3.09848258549528,-2.98522975744462,-2.54494221919409,-3.09900560333772,-3.07533597778214,-2.50680977642661
"2",-8.14078272477643,-5.86311909084466,-6.6731266553846,-6.18905283783983,-5.99110324757793,-6.90455077497708,-6.24132024427394,-6.00432807472028,-6.89194966668344,-6.42240395350097,-8.14078272477643,-5.83975507921789,-6.67792541424266,-6.20943002226827,-5.96417993039062,-6.74701936777186,-6.45314813401889,-5.97811893697393,-6.84702847370308,-6.32227477294447
"3",8.14254458870293,8.26588825868363,8.59385051952212,7.95402813399629,8.49553791867911,8.68411835042895,8.18642917182154,8.48564832074651,8.6713979307634,8.20794837922912,8.14254458870293,8.26415179859986,8.53847832611904,8.00113912777015,8.49352205967158,8.62508040370879,8.20034811150748,8.48364440897979,8.5839581370218,8.20139574339229
"4",-2.96736852748049,-6.74951278585338,-6.40182321144476,-6.78740132265152,-6.65336521551172,-6.32693053588011,-6.68031725055277,-6.60645062393971,-6.11935193561768,-6.59698121683809,-2.96736852748049,-6.75512865999918,-6.46872184483561,-6.73847010955308,-6.65636795936125,-6.26471238111934,-6.70164742122785,-6.60911048252744,-6.17503997972756,-6.59342470974525
"5",10.0264324547485,7.27406385329084,7.55086724696096,7.4503652330422,7.20833452815162,7.47015037012828,7.32924380630186,7.22470801547763,7.43309801457794,7.3251537475738,10.0264324547485,7.24849507434062,7.47303126426054,7.30832466770826,7.18639256461149,7.52632301431245,7.32160513767826,7.20127266546826,7.52433021282421,7.09211006437063
"6",8.27889607773025,6.94812599628444,5.97141885171056,6.77437422906617,7.05332003089767,6.2042349614111,6.88731706862863,7.13189133503234,6.42012261050789,7.18704742793954,8.27889607773025,6.92434429038819,6.08842874835567,6.72158179162376,7.02944671301848,6.28812574436073,6.82054325795812,7.10810711059407,6.25834065454502,6.88276084498012
"7",-10.0320213233428,-13.1651951031412,-12.6368258680348,-12.5193444124834,-13.2912792992266,-12.801321547192,-12.5752624353567,-13.2945030077063,-12.8155266951153,-12.4222895567351,-10.0320213233428,-13.1387151537182,-12.6601761937499,-12.5535961588459,-13.2604738465472,-12.7656385675581,-12.4164641253815,-13.2637443910087,-12.7971924373905,-12.4742346240206
"8",-4.00640296222476,-2.64829759856198,-3.42362995646546,-3.824513375513,-2.69327206406139,-3.40000960941046,-3.8377892561126,-2.71185291901433,-3.3864150826551,-3.72124832127442,-4.00640296222476,-2.64858520052816,-3.27681096673372,-3.85491237637456,-2.70054545980347,-3.34478622768591,-3.81297494858699,-2.71875423713948,-3.42882395408288,-3.72862543960513
"9",-5.51334612295857,-0.525461816535799,-0.632137929674736,-1.47306261239412,-0.776097160009066,-0.973992021521493,-1.70972883818007,-0.797093724252618,-0.978203551272265,-1.61210688584747,-5.51334612295857,-0.511103209965865,-0.655403006230134,-1.27723173577187,-0.755523190891563,-0.944570052924929,-1.56184645978538,-0.776378381182176,-0.95141959104342,-1.58735039857185
"10",-11.4936969441298,-6.28968627760184,-7.08653953506267,-6.5000782596707,-6.27064335524872,-7.05445471117485,-6.49460893461923,-6.22545429376131,-6.93248191136326,-6.22159888956463,-11.4936969441298,-6.2448935659748,-7.10172059572418,-6.24468500666418,-6.21784842779436,-6.88928239925938,-6.39888536943523,-6.17222368255713,-6.77952423433953,-6.33923879706964
