"unc_Markowitz","unc_MichaudParam","unc_MichaudNonP","unc_FactorParamPCA","unc_FactorNonPPCA","unc_FactorParamIbov","unc_FactorNonPIbov","ssc_Markowitz","ssc_MichaudParam","ssc_MichaudNonP","ssc_FactorParamPCA","ssc_FactorNonPPCA","ssc_FactorParamIbov","ssc_FactorNonPIbov","luc_Markowitz","luc_MichaudParam","luc_MichaudNonP","luc_FactorParamPCA","luc_FactorNonPPCA","luc_FactorParamIbov","luc_FactorNonPIbov"
"17",1.77727659621471,1.85343008272242,2.03841106679356,1.78286674305952,2.06252436358139,1.76236214373516,2.22476489449489,1.09851383817986,1.08731865670557,0.954672587026517,1.02067082604527,0.92825078079651,0.966452800418447,1.01804539885048,1.06922761217497,0.85691698293194,0.791050370812801,0.836709213864731,0.824683240499904,0.895788331195039,0.774952510054371
"18",-1.66428177206285,-1.65967429442617,-1.37549252303177,-1.70312024612071,-1.55888930706836,-1.72277100726121,-1.38226788290795,-1.12322286285181,-0.896896316684053,-0.710673604951426,-0.801669989231263,-0.825014337973292,-0.870605680350368,-0.800931425354558,-1.13707414798192,-0.800275188258325,-0.827651274205943,-0.895811805509903,-0.829294086183595,-0.901066000530347,-0.859931369921447
"19",1.88591731018905,1.8399379789163,1.62072260118973,2.03168727576424,1.64467803318092,2.09275641035891,1.72699603736175,1.37863543762897,0.986991071569908,0.771758985544871,1.02357520817812,0.854295216377138,1.03194214731683,0.870577205153006,0.736556381161673,0.677631556722795,0.399663310673734,0.706629094481821,0.531671689238961,0.682511859696913,0.487534317165594
"20",0.85556660968984,0.773518877051748,1.33068192006872,0.92246320495551,1.40998649994046,0.940530540953056,1.2500932031057,2.83209544342744,2.60798555799632,2.66669060919795,2.54540846624699,2.6426190523245,2.52836775942316,2.56598131791412,2.56293513997316,2.48148067157309,2.51076024569607,2.41561108895489,2.53308429352433,2.48219605707073,2.45516868371109
"21",-1.37697963384969,-1.41094276088646,-1.44136408881854,-1.38015906228817,-1.59423198789737,-1.44119071416524,-1.48029467237041,-0.873190664076473,-0.592347536094447,-0.503663396360563,-0.653530492202634,-0.57923926827216,-0.752703950258519,-0.526680434724707,0.359768150155643,0.242487398087037,0.343276538406488,0.0561839701901699,0.242786965157756,0.0842281806566579,0.196301511350716
"22",3.633139617275,3.60838383764076,3.24097827165998,3.6005856385528,3.23571013158583,3.62168008045967,3.26904927047217,2.36733581324378,2.56157780157411,2.44267410784088,2.594153342385,2.4229151019204,2.60481957983044,2.53403310390966,3.51501462601716,3.168999733602,3.05779943798914,3.18119861767229,3.10859284946219,3.19336923038226,3.10001079594169
"23",0.398172986131047,0.450848802076161,0.264182112120125,0.398896399813884,0.270296133439649,0.49118148950121,0.28199177453103,0.319156587980408,0.196650077455245,0.246572784281336,0.179304222073005,0.19805842183808,0.179146016905616,0.195449232215029,0.394106224148072,0.109335578876089,0.118438302938541,0.136654931681864,0.129885858850152,0.129711740674087,0.10654787447423
"24",1.03976997768176,1.02732327102098,0.515834328585628,1.241323440114,0.584468262236493,1.1357912062505,0.71960852437255,1.23636691507522,1.0790014448359,0.895811733775193,1.04885411460741,0.896583071871094,1.03306034124869,0.878616304224004,1.61197220679663,1.49831747380179,1.30145812955968,1.45308863347152,1.38166119500239,1.45714145622488,1.39536637090564
"25",1.79433960069392,1.85663958239244,1.87503110399155,1.81891090649769,1.79945596290535,1.8522578675504,1.70962788947962,1.72048167690097,2.13548409881934,2.18263913297007,2.15199528992561,2.17775620476851,2.12621605427601,2.17532312161111,2.70980944164923,2.87000222450322,2.86989985869776,2.86336332835709,2.92920026749017,2.8506951924233,2.95356951612051
"26",-0.0277956358849648,-0.0679098338729132,0.294660163956183,-0.0660377888778997,0.243754875532647,0.0138800978032118,0.194399414453326,0.0125751697483968,-0.00214657085048465,0.0832379474432442,0.0169726232344956,0.152354885483364,0.0162444409131592,0.0946914880263865,-0.70000719150332,-0.591666938393293,-0.526561550194026,-0.600434497121832,-0.572102038897219,-0.617533557813607,-0.626519056307705
"27",2.15579463366772,2.14758899907347,2.39359861185894,1.99130633859252,2.29234836626974,2.04378776373617,2.29124836130114,2.09603327539803,2.23863703708818,2.35884418553754,2.21127643943228,2.27340181273066,2.19223029628834,2.2592781350957,2.43335718035488,2.30839892242667,2.42163353176931,2.32107580797244,2.40561228164822,2.31611021173921,2.35108015665532
"28",1.50983570639091,1.50247056741936,1.83230771202948,1.5322465397283,1.71195669007395,1.50742285871493,1.71824594447058,2.75233474146486,2.83450108966359,2.79900194280631,2.79340245533315,2.80146592605831,2.83124373336097,2.80117998714615,3.07025115977456,3.08155000824117,3.07710763145302,3.04967072114987,3.13760686164865,3.06985168920195,3.13883523746729
"29",-0.399995724694487,-0.458445183449345,-0.642550050280087,-0.415321878874722,-0.648810052044482,-0.357764911753545,-0.46868562163767,0.599601444382965,0.693481337196846,0.634093045264135,0.715485577932124,0.722107372525436,0.724193463763624,0.730919820119786,0.998554312998892,1.1329748719133,1.11601727878575,1.14309337216833,1.08888576860967,1.1059322943171,1.15800076729793
"30",-3.21745263460217,-3.15036472783571,-3.27949800907479,-3.4113871795895,-3.24957417638506,-3.34738586407582,-3.40967228937777,-3.18896928768844,-2.98736575764146,-2.93111634080049,-2.92826615065311,-2.91090351178642,-2.94854933946966,-2.87190683274732,-3.1106458387799,-2.8663121453098,-2.81030082598805,-2.84653666919829,-2.77190215277629,-2.84605308019837,-2.78942457734616
"31",-4.03256043356477,-4.09614052849886,-4.01239023958757,-4.10748814945667,-4.03264644983548,-4.0097462697581,-4.07533912555397,-4.53799111055458,-4.39195351263838,-4.36730511077668,-4.3151104778602,-4.28582923206401,-4.37506435744734,-4.24366280834708,-4.30189014223396,-4.19327945724839,-4.18388394237094,-4.18610487701245,-4.17373380555695,-4.16131455313044,-4.10527551658225
"32",4.39489459312028,4.46132113377762,4.00571221653852,4.35393499640183,4.18027221645461,4.45899604034799,4.13724577696923,2.19482527381675,2.34185547053011,2.30320774638468,2.26390630809524,2.19946292459702,2.23314885136796,2.23325405989705,1.76067088251988,1.92801354798154,1.95274396854657,1.95745945421275,1.94611702041046,1.95994983097996,1.9379710626496
"33",-0.177488644427693,-0.154777451099003,0.153250699941991,-0.30218148635321,-0.211181061753191,-0.305232761216054,0.0109194120464837,1.28892906902993,1.34790830709621,1.40580934646907,1.26049297144079,1.32041786450216,1.24926443892008,1.34269338738889,1.6277129519781,1.64123758861138,1.7495485189528,1.57400718463756,1.68513432162406,1.55347419404701,1.65640216704309
"34",0.942286502801095,0.923253489211405,0.880610868601516,0.954811585872427,0.989419312867394,0.763003324043729,0.998672359645992,0.49417130735784,0.335070908456829,0.334600883527594,0.358259466352794,0.265170350067714,0.436251723904303,0.335906863701618,0.571878711412505,0.349279713422089,0.280238227834896,0.288405868729318,0.317495282410804,0.333125163097204,0.305956613608055
"35",-0.453774824804758,-0.415719022810614,-0.49824979800916,-0.36714285415686,-0.35355869537848,-0.26675255537473,-0.452489661799274,-1.21125625904247,-1.14146722988733,-1.15270637336515,-1.07861835094957,-1.05698512494916,-1.0645952520407,-1.04835225644953,-2.06501019532313,-1.78984936066898,-1.70116689347294,-1.7599206442564,-1.6532304600375,-1.71099903598555,-1.66125346211991
"36",-0.543208761819625,-0.579695535394115,-0.863650961606667,-0.591549193451806,-0.848718776523421,-0.586738649696328,-0.799349659872727,-2.00931360949188,-2.22588671087154,-2.2707343055776,-2.10592888815998,-2.16986253608915,-2.10752188944784,-2.23652025961507,-2.21137554663217,-2.23597360004214,-2.28161589819463,-2.23085308115666,-2.3127894610491,-2.31580126143789,-2.25355374008142
"37",-6.4225962593431,-6.3952141756668,-6.2245762377797,-6.37461699330862,-6.23447671515662,-6.35261654098628,-6.17415872757334,-5.95193868671832,-6.01596908215827,-5.87997227205011,-6.07104630167772,-5.96116319430661,-5.93675675679362,-6.00100026675634,-5.27622748272161,-5.37298996624847,-5.32078145082136,-5.38626495121605,-5.31695587797879,-5.41485513084586,-5.38394763460907
"38",1.968176607922,2.03432280380718,1.64922986724326,2.00823475388384,1.52082587559272,2.12158135056275,1.61735346926708,0.947206476826488,0.917414015730907,0.729089894250681,0.777107685581689,0.695680860192633,0.832765723352226,0.633649766508333,1.00565795016223,0.823295566694984,0.829451410460183,0.865006964189967,0.719101146210437,0.871364964448739,0.719537138455627
"39",1.45009113473384,1.45102390801276,1.59465999959539,1.29374967067081,1.72325947594669,1.40738152555937,1.72230649602509,2.21513488952421,1.76979374421353,1.89164697171543,1.88883023415745,1.86002153345132,1.73098131410805,1.85557815359062,1.74279028622251,1.34671439849473,1.4618196681332,1.24233931676928,1.43750105615671,1.35097000289046,1.4140166069773
"40",0.947117679427793,0.963578668303898,1.68791628792829,0.996251375386707,1.52867268591125,0.899186293763367,1.79106748019357,2.58093519782515,2.53741267294067,2.66269503969598,2.56533671590383,2.7241721971299,2.65522413240294,2.62367358933763,2.69332325865529,2.72500417262129,2.81974404059445,2.73976579531411,2.81018652878219,2.75016005241081,2.77610416281595
"41",3.47923716321993,3.41453650261661,3.58926885117257,3.36025357744846,3.53253099093205,3.43520306294471,3.59816382021548,3.58030508253504,3.35473129275524,3.49326903353154,3.22119018785412,3.42061125965864,3.39389139665233,3.51184123376763,2.28405695285808,2.31596621369532,2.35474157097432,2.3002731510575,2.32324615084005,2.22915997711781,2.28784520671601
"42",-6.55636879225162,-6.60185593344821,-6.50284470615763,-6.41355363665508,-6.45732500177607,-6.55390213146781,-6.54089673463408,-7.28304774262059,-7.63464495538296,-7.59555158944713,-7.56841415342692,-7.51821129738987,-7.59159105324695,-7.62160749287519,-8.0441788689462,-8.15144201749008,-8.22657192713768,-8.1703325200537,-8.1324928320874,-8.18541405754464,-8.17268272020798
"43",1.04161393015258,1.07193657516351,0.864393930622184,1.44173179664688,1.44547323646397,1.31699524993184,1.6503304870465,2.58118063456833,2.31366958192413,2.0893951458391,2.42528414991115,2.32176300557679,2.4660313942377,2.51980437261509,2.65655337699447,2.31241167672977,2.1406616975126,2.37924166041958,2.21016255347136,2.37949631599056,2.26016457383026
"44",0.466646010912068,0.446838383076828,0.473581313154158,0.643710336879425,0.64173402024808,0.614535429615178,0.764658216138804,1.21467782366586,1.39460170756739,1.38494392487447,1.41550487598173,1.5018749027291,1.47254611760705,1.41797877288977,1.13537838661389,1.29286629044549,1.41905643027415,1.30556571188704,1.41148633324038,1.38964296159365,1.42378181516832
"45",-10.9654761791513,-10.9045075332563,-9.68485510121794,-11.3835717378968,-9.78607611983355,-11.1653366007019,-9.37860218465801,-3.74104398182424,-3.57864092530894,-3.69600347434168,-4.01575004633977,-4.24113694103892,-3.87984448305716,-3.86537332281508,-5.06100072850856,-5.15771179840807,-5.19000024931834,-5.2407487770892,-5.02742312868777,-5.11832518970765,-5.39240463148857
"46",-9.4743071306573,-9.32223467165655,-10.4297276311851,-8.95478714268959,-9.63630182787038,-8.96276773873857,-9.68936132139564,-12.8313074002051,-12.9947511968219,-13.1372024455407,-12.7558775506818,-12.9186266697634,-12.7404694313533,-12.9411338335408,-13.2939896183888,-13.3223222682566,-13.6571914822486,-13.177585135203,-13.4155616968675,-13.2607125496297,-13.3216305486397
"47",-4.72503996246523,-4.87529064751872,-4.70211707950882,-5.05164312682715,-4.9296870279933,-4.78193702140308,-4.84503543220002,-6.73262560827288,-6.6377167132445,-6.59585179061299,-6.54978110211721,-6.81730189587657,-6.60039918454061,-6.71315663047496,-7.23903051400202,-6.98891518812553,-6.99760311928036,-6.98678209292004,-6.93620286677591,-6.97709891637181,-7.01359760235417
"48",-5.76986917229737,-5.60586117066921,-5.6318684718598,-5.88365356433148,-5.92518848882735,-5.32848519330308,-5.84307750712206,-0.013926490270433,0.07993587406914,0.0469327083702286,0.0539359158965664,0.0450548596323188,0.126389963009797,-0.0835882905713278,1.84323434538709,1.85648553915147,1.6268105903357,1.80813325553368,1.72560985481243,1.8773887187896,1.61797132403274
"49",2.53520449136758,2.4355534290467,2.23037857089908,2.3142911253777,1.74262986909986,2.46465960468116,1.65679419118669,-1.24733884117236,-1.37609688605562,-1.50401146057869,-1.54022601014556,-1.55699752547013,-1.51799825504361,-1.61568295161741,-2.02248268429223,-2.10717175568698,-2.09972874124632,-2.14773336475222,-2.19490089777548,-2.09610551636242,-2.22579830888495
"50",-12.7413002551113,-12.7873688686792,-13.1045845825234,-12.3788673137249,-13.0027703382565,-12.5134175045674,-12.7435145213528,-12.2658782451327,-12.2216031806763,-12.1205096173537,-12.1150679636889,-12.0630251355182,-12.1915838732533,-12.104013689638,-12.2394881735569,-12.1336564487785,-12.3222695213177,-12.1248337587683,-12.2846668982411,-12.1239768913147,-12.1587239674394
"51",-0.650010832804145,-0.667231507413204,-0.193351418312072,-0.990527643728287,-1.17027506300744,-1.17109197093609,-1.43553547316257,2.38729118819298,2.93993695974305,3.4740207667468,2.62843479623358,2.97124556965225,2.62635576229729,2.73588589027153,3.37486348916233,4.08985230315963,4.34316265341357,3.79159401039758,4.36017329528588,3.71557545392419,4.03985162749009
"52",-15.646449535007,-15.5881389181767,-12.7946848529691,-15.0210308904255,-14.0760163387763,-14.7736283872362,-13.3464435696237,4.66617965723385,4.92031205961843,5.3108896046013,5.34012941319961,5.70643521222142,5.4446777801941,5.61781940798818,4.99063366587192,5.3271089866183,5.67604049452748,5.65218051096432,5.90834798698344,5.63092233552149,5.80682553247814
"53",2.16592608341959,2.31487088448294,2.69953940856499,2.30147775551496,2.76612140730093,2.14980053813371,2.68529831372251,2.80892460831514,3.18190509790939,3.35811890027643,3.07116029846133,3.25004474294809,3.10842022688461,3.24513573478681,3.05572222043491,3.39618625440716,3.50186130285222,3.42242537866754,3.49043973128796,3.41823565254282,3.50831522894308
"54",9.5322870523075,9.3588044220297,9.98100562295134,9.51233627374722,9.67281710893043,9.39409943069749,9.47428902363961,6.3156988734518,5.56514881854617,5.43329885418857,5.47836923486532,5.49870685497539,5.59589289291674,5.44575566793384,5.79172751225158,4.86007640825759,4.76577076033216,4.83361846292376,4.66846139755534,4.90360711989021,4.75383782111796
"55",9.40293491270208,9.47531857876057,8.47492939814957,9.47706145595857,8.36897061459907,9.20427812880735,8.37552905154639,7.47187851389636,7.23239862002111,7.06170874895049,7.18697332733286,6.99220116095649,7.2085387278916,7.13990178344351,7.87266949503751,7.53166255231814,7.37503902362887,7.47854509836758,7.34703102147461,7.4798387852564,7.37369980511455
"56",-4.78246970738948,-4.9329688273402,-5.11323299513563,-4.54379165033575,-3.77673007675205,-4.28377444666001,-3.25769559072385,0.842572993397386,1.14206487489665,1.4274651140772,1.26268624446917,1.54075490639227,1.18017714845953,1.91233831369239,1.37968479049462,1.55828568165343,1.82541091298288,1.63381402744488,2.18445492286028,1.68302703387613,2.40176074497536
"57",2.97987898394223,3.10566921607537,2.47397225977722,2.97935762911391,2.45078373774728,2.88212795249998,2.46374713202754,3.52995599809038,3.18664849704522,3.1496876425214,3.05977439727155,2.98896368433124,3.0739959144798,2.97792466139621,2.57534770662663,2.38780982395799,2.37686324105603,2.42013354324298,2.28222397740692,2.33199346035263,2.31722516352327
"58",1.54537563769131,1.57014387427813,1.35945726092342,1.70265239358791,1.48001709580897,1.7970613463495,1.41965012371822,0.968647574259112,0.827205417694742,0.699547270485086,0.870664559527014,0.936157734083031,0.915290261509416,0.883285120224,1.13966383226967,0.982499210329652,0.848849845216986,0.900495574391711,0.888597956411882,0.974244496275667,0.897433871815816
"59",4.46539719150829,4.56435591890954,4.01856239413024,4.42650504443762,4.14099513007994,4.38844992418519,4.00445457247681,4.19791996171805,4.43384332243183,4.52904689752385,4.37487477539116,4.42100484279544,4.43599461383199,4.41650946757979,4.76645864426465,4.92735841365765,4.96740819912966,4.92426673686042,4.9470399338719,4.93905039206208,4.91988698334104
"60",2.69584466552264,2.70596108107644,2.90060116727685,2.91550855429137,3.0898495504798,2.92721808995867,3.0028953501466,2.78994894009429,2.5795591643742,2.67496301442635,2.74790907866957,2.73248111993498,2.72419267300323,2.68628491028442,1.92840829631947,2.01132890644393,2.09220939053737,1.90270761448409,1.98530855088348,1.96378790977985,1.9476319279319
"61",-4.32797895811634,-4.32546221806073,-3.9202180546496,-3.65895552401627,-3.6288731652365,-3.70317760475427,-3.72463678949569,-2.41940953590855,-2.21687946244825,-2.09442516259181,-1.97162995235373,-1.88480697797529,-2.02807944646694,-1.93600147273915,-2.32373651857814,-2.3266972956494,-2.21035132132857,-2.26383645068241,-2.24567976491136,-2.30853780979594,-2.25707667455035
"62",0.629095955032675,0.716917172967599,0.441684828655936,0.79997348548075,0.521778290558719,0.856804165217886,0.508493974930579,2.57645278140992,2.41581133702871,2.24129848676711,2.27902446636461,2.32469950425229,2.25069705083779,2.26526957963118,2.12430447372806,2.10142369550587,2.03632361772449,1.9994643620509,1.88342822045525,1.95387088427544,1.96548086756165
"63",3.68052535266817,3.6517806866402,3.76164619237087,3.48218089356476,3.54471918997905,3.47402595591386,3.53732181961513,3.63309224746252,3.81686133756339,3.97161933468304,3.62539685772342,3.72832461964199,3.5944496799158,3.64078293061829,3.44053868000126,3.70574425623822,3.77449739847638,3.57949567214808,3.60435049345843,3.55809865248611,3.61947765521838
"64",1.63663389822264,1.6497062459967,1.64480404789776,1.48441310018657,1.38361974162838,1.47625636082899,1.44366766989926,2.13196991668783,1.95319375817202,1.99201320794143,1.82871792716337,1.91966531557203,1.81883750460978,1.82818482583732,1.83331221273765,1.67345670518733,1.65726278720961,1.65758657315504,1.58617554982737,1.64354429104665,1.58354547825182
"65",-3.14970469819382,-3.18124031109946,-2.95906408543147,-3.09540836034019,-2.84068056127413,-3.07002819189569,-2.78595445027383,-3.94672750939314,-3.95100442342691,-3.93345766270889,-3.78011659001834,-3.78609562804744,-3.738514333559,-3.7889742188305,-4.77994483708538,-4.73076533311865,-4.73647742800807,-4.52104770488774,-4.54913591984848,-4.54756402480623,-4.53195094199614
"66",-2.07696470547619,-2.09015159457288,-1.9788766605483,-2.07665580239058,-2.11056343312423,-2.17154391434159,-2.13296518163824,-1.51307132940011,-1.52366109842038,-1.54478875921867,-1.54599606306028,-1.48693176460798,-1.54330877897897,-1.49512523943768,-1.77936920283463,-1.6453007446599,-1.64455562044576,-1.65044692223566,-1.63638649575346,-1.70159859645275,-1.67813019939336
"67",1.7633525497754,1.80012624033487,1.40328523806611,1.03784076682594,0.96179725139055,1.12496759532892,0.641905505573385,2.56650119617358,2.45515610096073,2.46701588892664,2.05729464052021,2.15958398511644,2.12688832885513,2.10954868979907,3.26389450293163,3.20881838411549,3.19636603800872,3.03765290966574,3.08528586620496,3.0443521300112,3.06224596936866
"68",2.54593668331097,2.53424260414867,2.82370441554408,2.51375455231975,2.8708050967097,2.52235101340354,2.39802418362069,1.44626854152606,1.09624318499231,0.915074640843212,1.12835893579746,1.05824763503831,1.03286912926603,0.944809348287703,-0.219923337348674,-0.298703630227816,-0.354418982607841,-0.277272063209639,-0.285680154896587,-0.250959228894751,-0.256566296636618
"69",2.74096552056748,2.76899748531298,2.87885232622159,2.27154503541707,2.33537067752107,2.24415791479297,2.35944692826328,3.80062603190638,3.93479113121603,4.09594571621584,3.63087140178613,3.79122041909891,3.6749988011316,3.78830492367026,5.26839859013096,5.11384340506851,5.23175393830469,5.02309171889326,4.99072781154524,4.93036481216928,5.03405121150472
"70",0.378477500659496,0.211560174394554,0.37140245677265,0.485286887127638,0.414949258956645,0.483786336846033,0.306761517804929,1.57111612765184,1.66738428506513,1.68922637408538,1.66951252051787,1.67656281245686,1.66403323417414,1.76126312493188,1.72977516579932,1.68023734345894,1.66244578817401,1.72442255802051,1.66214324052334,1.72443222370493,1.65327154319603
"71",-2.97955293557722,-2.90850977271277,-3.23296144096492,-3.00404569615534,-3.29252611112163,-2.95758967956411,-3.28944159544949,-3.79542151834972,-3.58141756751253,-3.41622476596094,-3.54689204055063,-3.54208741007154,-3.54556153205913,-3.49139160198521,-2.62052845934971,-2.53571282662406,-2.51087308736173,-2.54084666883415,-2.59569173798321,-2.63128865290559,-2.62740760411206
"72",3.52741045093789,3.4819278899103,3.58738083899058,3.55013246657445,3.75433677444145,3.58700580881405,3.84033882018428,2.70759759053194,2.85198175690489,2.8552408512541,2.87240837750373,2.84584446436007,2.85964664807328,2.82903292383673,3.14130589951031,3.39155544376288,3.44059072154122,3.39456369047249,3.46965781501247,3.39095665114426,3.50042324521715
"73",-1.46225570500214,-1.53065099050588,-1.09691713092538,-1.33506824160251,-0.981537219298822,-1.26243012206764,-1.01801596512727,-0.340401188019281,-0.190737496538632,-0.211217944409116,-0.0703162473949319,-0.0953171543502658,-0.0715629129197067,-0.0816368349137388,-0.325585155997534,-0.15372988611555,-0.0973995178231759,-0.101678163078914,-0.0342433670794163,-0.067871731849065,-0.0841242599639102
"74",7.23210122316553,7.24802377448699,7.04616748838668,7.43859245693546,7.16564717808518,7.25275990216906,7.47734739954397,7.0524899793764,6.88376469274745,6.87675060743525,6.89150795974311,6.84316129971784,6.85194217764572,6.79988883113693,6.36317127167786,6.07202743105791,6.04116882946138,6.05039621789212,6.02942367945351,6.08020302085085,6.00875165644741
"75",-1.1678733829217,-1.15525079905765,-1.34147970844686,-1.32002481946381,-1.33774206287308,-1.31685998365103,-1.38900863500078,-0.196564109472984,-0.081454852864023,-0.0857809537183722,-0.153462390945663,-0.0899155599526824,-0.128038827496621,-0.084822924356377,0.474251549651029,0.378463110263003,0.348412659067988,0.338486212017484,0.355049215685318,0.332711805576246,0.348650908815763
