"ew","mv_Markowitz","mv_MichaudParam","mv_MichaudNonP","mv_MarkowitzPCA","mv_FactorParamPCA","mv_FactorNonPPCA","mv_MarkowitzObs","mv_FactorParamObs","mv_FactorNonPObs","ew","ef_Markowitz","ef_MichaudParam","ef_MichaudNonP","ef_MarkowitzPCA","ef_FactorParamPCA","ef_FactorNonPPCA","ef_MarkowitzObs","ef_FactorParamObs","ef_FactorNonPObc"
"1",-1.55081597163273,-2.00707138828317,-1.52811081439158,-1.81967552472804,-2.1213870421359,-1.80511415200434,-1.85463795738319,-2.0412032073589,-1.50184681871274,-1.63042818801458,-1.55081597163273,-1.93987398207533,-1.54488391788916,-1.97333375840083,-2.02300604978719,-1.72961956668688,-1.88748581448917,-1.94830208413508,-1.6437364451718,-1.77375029529001
"2",-8.14078272477643,-7.18788827109709,-8.1032133575303,-6.9135324459742,-7.18595783526911,-8.08400997250569,-6.97876274174724,-7.18433791576339,-8.13578450477432,-7.06717592122523,-8.14078272477643,-6.73237497296719,-7.74380392518208,-6.49147004110842,-6.73926299938706,-7.70921924144568,-6.65257741316741,-6.73305241372198,-7.73330364017747,-6.60387954992448
"3",8.14254458870293,8.22259393029153,8.40992640124639,8.06223788316556,8.28092750247171,8.42531180015391,8.13884629207735,8.23106817544073,8.42499341094478,8.15002574955956,8.14254458870293,7.98513121903908,8.06999969910586,7.79931030320532,8.12934994499494,8.15161421654698,7.92813935205203,8.08077966277887,8.07456766624898,7.97898301206808
"4",-2.96736852748049,-5.90674889237802,-4.52170269411787,-6.12581093459812,-6.0928820130418,-4.64613752858794,-6.13057354767988,-6.14767059943251,-4.67785917383032,-6.12859901925322,-2.96736852748049,-5.92269296594584,-4.38653712964699,-6.03985060063428,-6.05955608245133,-4.44744316815643,-6.14526593971736,-6.15644238925018,-4.5220918076182,-6.09420057245211
"5",10.0264324547485,9.82436547408517,10.2559891222886,8.96242511266164,9.36888735278378,9.89149881201674,8.69589124329842,9.37921980964676,9.84641187094194,8.7712138874199,10.0264324547485,9.12989177385919,9.73407836841407,8.45239816609282,8.8261656840521,9.59281595533046,8.32827557362658,8.85338600671525,9.48543073342505,8.25514641629336
"6",8.27889607773025,8.57671877218678,8.74992466060149,8.31897100928908,8.34697384633985,8.5429363930392,8.28470039121519,8.50591580683221,8.7583907414827,8.4500093441147,8.27889607773025,7.92408889266151,8.08600653366151,7.80918771861444,7.82218520886586,8.12797471672092,7.82924469221066,7.94355594794577,8.05658912223244,7.84753541045862
"7",-10.0320213233428,-13.1489994678392,-11.9851587002269,-13.0028190101822,-13.2220419856849,-12.0041253841007,-13.1368837740461,-13.2718844204916,-12.1274052293048,-13.0484009280099,-10.0320213233428,-12.6195957741808,-11.5086075632611,-12.7806880476502,-12.7044987921066,-11.7004230079093,-12.6535365517997,-12.7396113501059,-11.7673402696294,-12.7243452286618
"8",-4.00640296222476,-4.25329421893271,-5.22360338929067,-4.09395907887035,-3.90411548011132,-4.79164675906509,-4.00822001648593,-3.890187004947,-4.80675160289754,-3.87374850859578,-4.00640296222476,-3.64261085171144,-4.46595434102193,-3.83742001070765,-3.39656498235376,-4.23564002169322,-3.64467670571468,-3.41605651355013,-4.410639016339,-3.68754433150329
"9",-5.51334612295857,-3.00760524799087,-4.59764109832345,-3.18155864651067,-3.64599542801544,-4.89477606667435,-3.67992833616902,-3.632835208733,-4.76736918843454,-3.54392457914778,-5.51334612295857,-2.76662722252515,-4.25500581195364,-2.71809476817704,-3.34896345582192,-4.39974969005317,-3.25750723308535,-3.33600965732698,-4.35386114512825,-3.25142527638283
"10",-11.4936969441298,-9.65564828408164,-12.5139937489756,-8.88508366085104,-9.27506814402511,-11.8154702987908,-8.90136357821389,-9.33143808678553,-11.8505191158189,-8.76441051869628,-11.4936969441298,-8.70574679045144,-11.1568733110267,-8.0195365082096,-8.29073774262461,-10.3653883914985,-8.0315425267498,-8.34885944874371,-10.451614579747,-7.95081239376992
"11",-20.5174405608522,-18.8444326412654,-21.3623954301637,-18.3267120094374,-18.6116952436442,-21.0777574310264,-18.1907516688112,-18.4640335368672,-20.7516342280855,-18.1733180410334,-20.5174405608522,-17.7126610989318,-19.946206730942,-17.5222627428437,-17.4013328154313,-19.5776160595666,-17.3998630995905,-17.270443108415,-19.4176005428322,-17.1716414322007
"12",0.72083874979375,2.41320214249857,-0.154393692308583,3.01990452314351,3.26681753827338,0.777629150950839,3.18115821085568,3.23541534042824,0.59596686897705,3.37623704190488,0.72083874979375,3.04151352869803,0.552875501972311,3.56285671819226,3.69080142317306,1.56346175880224,3.62233211486757,3.6194047816134,1.30198277097878,3.55312583279545
