"IBOV"
"1",-4.1132759932
"2",7.7617769099
"3",0.90600226504
"4",-12.811447811
"5",-3.7394606424
"6",11.841401444
"7",-1.6320918276
"8",5.4211741826
"9",-8.1747953419
"10",-6.6612255148
"11",-10.627564404
"12",14.841574471
"13",15.813618192
"14",-10.078089633
"15",-9.1435403688
"16",3.3176340214
"17",-1.796607897
"18",-0.61437640798
"19",-5.5292259084
"20",-6.6453395376
"21",-17.172897196
"22",6.8547249648
"23",13.789158746
"24",4.9957466554
"25",-6.3047801429
"26",10.313654586
"27",-5.5512007411
"28",-1.2750867662
"29",-1.7118838365
"30",-13.389316538
"31",-12.361971451
"32",6.3511575498
"33",-16.952417646
"34",17.91927627
"35",3.3539883938
"36",7.2325846973
"37",-2.9020234292
"38",-6.0414952929
"39",9.6595330739
"40",11.381176261
"41",6.8891366678
"42",-3.3455033157
"43",4.6176379896
"44",11.811951956
"45",5.5094240148
"46",12.317301686
"47",12.240017795
"48",10.171926869
"49",-1.7314265156
"50",-0.43933916068
"51",1.778901402
"52",-11.448830277
"53",-0.32131381649
"54",8.2071223906
"55",5.6175524873
"56",2.090795129
"57",1.9383414463
"58",-0.83028608306
"59",9.0057261843
"60",4.2502387774
"61",-7.0468773859
"62",15.560574948
"63",-5.4337396496
"64",-6.6403607666
"65",1.4652014652
"66",-0.6188757091
"67",3.955929903
"68",7.687581599
"69",12.619455142
"70",-4.4011018586
"71",5.7066207399
"72",4.8220328363
"73",14.727245553
"74",0.59402845091
"75",-1.7068117068
"76",6.3555637533
"77",-9.496320888
"78",0.27374760466
"79",1.2203112203
"80",-2.2790409149
"81",0.59891808341
"82",7.7176328568
"83",6.7979216545
"84",6.0623405117
"85",0.37775729088
"86",-1.6778297977
"87",4.356146906
"88",6.8814950659
"89",6.7652585996
"90",4.0636718451
"91",-0.38608618916
"92",0.8397622827
"93",10.66676428
"94",8.0244769701
"95",-3.5381294303
"96",1.3966923785
"97",-6.8810067934
"98",6.7221381745
"99",-3.9707665895
"100",11.317412413
"101",6.9605705192
"102",-10.435034163
"103",-8.4777827337
"104",-6.4280312578
"105",-11.025502873
"106",-24.797642357
"107",-1.7742108654
"108",2.6096461264
"109",4.6604527297
"110",-2.8422391858
"111",7.1812062961
"112",15.550397067
"113",12.493391697
"114",-3.2558226968
"115",6.4121247449
"116",3.1461699991
"117",8.9027758108
"118",0.045515873717
"119",8.9349256641
"120",2.3029652169
"121",-4.6465854085
"122",1.6849895261
"123",5.8162789648
"124",-4.0385954441
"125",-6.6386293296
"126",-3.3483488247
"127",10.798391728
"128",-3.5103310375
"129",6.5760994705
"130",1.7917584872
"131",-4.1996236187
"132",2.3617162691
"133",-3.9391665705
"134",1.2151891129
"135",1.7853167712
"136",-3.5779896772
"137",-2.2863364181
"138",-3.4308263695
"139",-5.7369036745
"140",-3.9576356187
"141",-7.3829542437
"142",11.493769589
"143",-2.5095135246
"144",-0.21099272071
"145",11.132254995
"146",4.3426560122
"147",-1.9768731671
"148",-4.1698961401
"149",-11.857004205
"150",-0.24958708018
"151",3.2067557126
"152",1.7184519671
"153",3.7048071363
"154",-3.5606252641
"155",0.71143197583
"156",6.0514319519
"157",-1.9539965875
"158",-3.9105771322
"159",-1.8668152688
"160",-0.78435547985
"161",-4.2997674835
"162",-11.305274174
"163",1.6372716354
"164",3.6841232326
"165",4.6529763453
"166",3.6646413695
"167",-3.2696844589
"168",-1.8577798102
"169",-7.511600365
"170",-1.1419455057
"171",7.0497303266
"172",2.4040941009
"173",-0.74962228337
"174",3.7647104744
"175",5.0048901596
"176",9.7780723279
"177",-11.7037593
"178",0.94798115133
"179",0.17573405585
"180",-8.6196184489
"181",-6.1991321215
"182",9.9686613938
"183",-0.83942384117
"184",9.9296187684
"185",-6.1694143591
"186",0.60652009106
"187",-4.1748304446
"188",-8.3339886757
"189",-3.3587131367
"190",1.7954237777
"191",-1.6307665474
"192",-3.9250886525
"193",-6.7913908049
"194",5.9101596336
"195",16.970065198
"196",7.7015283188
"197",-10.089037284
"198",6.3027377195
"199",11.221519233
"200",1.0347595449
"201",0.80482202375
"202",11.234087755
"203",-4.6485121065
"204",-2.7121765257
"205",7.3770900095
"206",3.0802535952
"207",-2.5171762023
"208",0.64477409833
"209",-4.1160191428
"210",0.29978791608
"211",4.8029380436
"212",7.456083131
"213",4.8824134381
"214",0.020163268709
"215",-3.145670165
"216",6.1567723329
"217",11.139251706
"218",0.51923917144
"219",0.014012296924
"220",0.87850416494
"221",-10.871318171
"222",-5.1998726835
"223",8.8753385673
"224",-3.2099165317
"225",3.4754640636
"226",10.185117849
"227",2.3797706683
