"True","Estim","ParamBoot","Boot","FactorParamBoot","FactorBoot"
"1",2.57014981888994,2.58079622273108,2.58084983355532,2.57729350164868,2.58485307352211,2.57875645048027
"2",4.31212854854824,4.47217217953034,4.47389281030008,4.47898670179913,4.47647636550929,4.45670818014636
"3",3.92997773792791,4.16973261474289,4.12872080195433,4.13583900538336,4.13790875354902,4.12638974107544
"4",2.06280247068165,2.13019350633927,2.11861773023583,2.13422928357443,2.12608280429784,2.14027057141397
"5",2.17380907871703,2.20249993615802,2.20142586972913,2.19888422325635,2.19384383038168,2.2052872188235
"6",6.05130566032212,6.0783404126563,6.08086015291586,6.09980487277997,6.07928996106498,6.08151287889024
"7",3.84418889490129,3.87008061005688,3.89139949612058,3.86656994097492,3.89446120413045,3.8835831381728
"8",2.70056992584793,2.77627990786694,2.77459833962991,2.78195267401226,2.77836424089096,2.76957485657484
"9",2.93257378518622,2.97613679123136,2.96226058895418,2.96596544228143,2.97152515222718,2.97141020765545
"10",1.51164997404749,1.54649868592442,1.53263898103992,1.55357623867014,1.55109322701816,1.54273751085396
"11",1.67099445065408,1.67942551562887,1.6812959059259,1.68980681828691,1.68469690691104,1.68540868702025
"12",0.461472359519002,0.501162282657074,0.49355969784135,0.49718143528934,0.494206350174258,0.496922111473551
"13",3.90943722231112,3.96153151833386,3.95248114906347,3.95630775208931,3.96326677997303,3.94310748547787
"14",6.67753785366777,6.67029702563073,6.67410047442782,6.67708718965339,6.6745846456542,6.67564037310353
"15",6.153973755997,6.16448594862749,6.15798570865695,6.1605269185212,6.1713722679741,6.1669171335269
"16",3.59337347858108,3.5841268743396,3.59727634572323,3.60202354744358,3.58992716391589,3.58753903571317
"17",3.01048174597224,3.10049893409816,3.20791735969185,3.19346127103867,3.19318506070355,3.17597925532558
"18",2.69934923022214,2.77707249139817,2.76867498035953,2.76727652178432,2.76157655135511,2.76781907180849
"19",6.224040213468,6.37970041907721,6.42284550994138,6.42775023061096,6.41181743249243,6.41496022338397
"20",3.40641529200258,3.44813521712228,3.4333256634913,3.43379916714873,3.43313907498273,3.43992193174056
"21",5.65378429072052,5.66289515612103,5.656443674864,5.6680009463268,5.65949959291024,5.65610847340467
"22",3.10013225701671,3.14531525689199,3.13477854294213,3.14581945725033,3.13937562260487,3.14334867410935
"23",4.08540863252056,4.17311618623368,4.17371518523514,4.18021983292406,4.17642550646956,4.19100695317219
"24",3.75320574416729,3.76307797084591,3.76413312732924,3.76015155611559,3.76833703328591,3.76388101400339
"25",4.22398934937042,4.37828756227983,4.35090157287586,4.3617131857412,4.34445948776028,4.34423079754733
"26",2.05290686782846,2.06190042121479,2.07028010449852,2.06322445836049,2.06409219950953,2.06314556907374
"27",2.868432747906,2.90177790579149,2.89981302140145,2.90009857835998,2.9139766414223,2.89902437806406
"28",4.104737858281,4.12600704123726,4.128118873077,4.12990250679281,4.11640042607714,4.12822999704875
"29",1.88713211823464,1.94456710182808,1.95190138435687,1.96723742049798,1.95142846882541,1.95292404888373
"30",1.62751384415681,1.66226628068884,1.6743434037525,1.66893484231593,1.66393376692068,1.65872978173662
"31",1.0691872927939,1.14702200657915,1.14505485641482,1.15036348818816,1.15045879182245,1.1439658372339
"32",1.96440279339642,2.1376660881267,2.13182948772727,2.15233792709431,2.13539512878783,2.13779982163786
"33",1.73105142875455,1.78884361404583,1.78474872286194,1.79033150545056,1.78884570990859,1.7874991892732
"34",5.17936800519231,5.28429805229222,5.29273846293554,5.28946151735656,5.27921257860415,5.27600618914788
"35",6.33957739093663,6.76745807042826,6.7602560500888,6.7684769250742,6.73950124789661,6.74449326422673
"36",1.96443191428755,1.96589300982566,1.96896593324103,1.96846941292013,1.96614030634278,1.96561128140912
"37",2.30991152204342,2.34528372050096,2.35676845834247,2.37036729976745,2.3534921732303,2.36263640397225
"38",5.42778498604744,5.44850798478486,5.45584770374806,5.45203224415089,5.46505042589458,5.45710430272964
"39",1.35225443008493,1.36043881545344,1.35937928511389,1.36150930395277,1.3585585202335,1.35869038007713
"40",4.49835755238131,4.60289442068707,4.61540680105166,4.61858811004497,4.6188629004062,4.59939105472719
"41",2.43252348050433,2.65812225075206,2.66617955405453,2.69262279723239,2.69139829775482,2.66653804818448
"42",1.87956577853476,1.91439134264152,1.91556101161107,1.90900945742491,1.92003471155811,1.91377546256431
"43",3.72382398691323,3.79753327962147,3.78662888733896,3.7867056301848,3.80618932998868,3.79712218475461
"44",3.6055090157937,3.73239120060602,3.69518982780823,3.69758940651311,3.6987471741118,3.7111015193894
"45",2.01708174910828,2.14393431830856,2.14121954739995,2.14983937337872,2.1324222615467,2.14212038696679
"46",5.63737472212221,5.7460813368918,5.75343223190051,5.72173918064446,5.71151882842036,5.73024572446084
"47",3.55035665291357,3.58042592137909,3.59391039310728,3.58177632808732,3.59518180599985,3.58239554341309
"48",3.82565215569083,3.84081001203779,3.84805468895228,3.84345770350519,3.84301187492768,3.84355544610465
"49",4.63141469207941,4.78372059790308,4.77141420518562,4.82840445250028,4.80245932502929,4.80687181510528
"50",3.87644644946516,4.0518477154723,4.04315707768152,4.06763788700692,4.05023885162541,4.04569185506324
"51",13.4589498327297,13.4589498327297,13.5420262586201,13.496820958976,13.5118839533875,13.497336936054
"52",0.843721649513324,0.859563339826685,0.859368779858454,0.859151813596582,0.855930792002885,0.863950454231708
"53",1.30247760380073,1.30381116800017,1.30247397956334,1.30345620902421,1.30258222296639,1.30320851713348
"54",3.1687161882904,3.26571119367525,3.2806964186164,3.26805963223869,3.26248147662619,3.25751950870316
"55",6.34365219420049,6.49542810757832,6.52417204805876,6.4797931119108,6.50353774118657,6.47994162654759
"56",0.845725172761689,0.9436682011342,0.943796260282869,0.953885631196947,0.943023336139306,0.9509081986202
"57",10.2860781525141,10.2865782472561,10.2918466145113,10.3073962345527,10.2924821338527,10.3074947164947
"58",1.52547181920717,1.55222427826977,1.55010795169966,1.54988714660068,1.54661589121017,1.56169889858925
"59",5.72700337326694,5.76653192140551,5.81808036623885,5.83256634186188,5.78795775022331,5.79187558376866
"60",2.97250734178884,3.12305104110909,3.11191085589858,3.106175385953,3.13302342708887,3.09814801546412
"61",1.34344720075728,1.3954410777625,1.39824544532732,1.38536298277595,1.40036836527711,1.38490244704029
"62",3.28028982536554,3.34282610606792,3.35000484195503,3.35012623441683,3.33850441918564,3.34947401142471
"63",2.10114377799604,2.22354576415392,2.22422642453552,2.20277672637793,2.22295562853166,2.21777707252809
"64",4.06350773629608,4.0865111587359,4.08795996416099,4.08791549253257,4.08742067013725,4.09381123388131
"65",5.65091413964108,5.66530134224504,5.66094236741972,5.66594068773154,5.66224631842515,5.66896595278822
"66",2.77143401166277,2.82646958743218,2.8198341414687,2.82508489199704,2.8230607442306,2.83259674461849
"67",0.614719333719966,0.632654906347302,0.632828997205975,0.631223134931175,0.634163191331508,0.634087996306785
"68",1.05329720687258,1.05747852609234,1.05800910494908,1.05845393758379,1.05928471082276,1.05765915447834
"69",4.88141790947519,4.95824185279107,4.94095329327576,4.95421038396375,4.93112400081745,4.95023655388518
"70",2.65230117766921,2.66938719191296,2.66127449016817,2.66463699981007,2.66579716233221,2.6636077176249
"71",2.59691785800165,2.75236696193815,2.76517510891005,2.75617675182506,2.75991591855473,2.76654601321888
"72",1.58382906431703,1.59416014209222,1.60124741878836,1.60506051027288,1.60357073099382,1.61101269348033
"73",5.26150940418496,5.44488241161961,5.42611503392918,5.43332512045092,5.43359943754275,5.4039388637939
"74",3.43697821028806,3.43697821028806,3.4407054819252,3.43857983048614,3.43956319325993,3.43800656255375
"75",3.03754355563889,3.05501766945661,3.06797308610525,3.04841082809329,3.04948340772892,3.05636194472932
"76",3.43305161700868,3.51851999756905,3.52711088836769,3.54612351474601,3.53241463185382,3.53641777783287
"77",1.89899214317867,1.9113611471419,1.91030285063976,1.91184918486759,1.91146894609917,1.90868192930345
"78",2.96786592163493,3.0505870956424,3.04757938864005,3.04512648779077,3.05329201069492,3.05692734932873
"79",3.01978728292843,3.01670322113962,3.01850414930183,3.01745879987358,3.02129736241918,3.02115165590257
"80",1.25620971327183,1.26269714379357,1.26272420761223,1.26612290634899,1.26743815840431,1.26704111867003
"81",5.96319634919472,6.06999317463046,6.05520721679583,6.08047302402372,6.0913007807678,6.06157514422261
"82",3.13446843800741,3.25444584438536,3.27658643736763,3.26651611257269,3.26364051632748,3.26876165653209
"83",2.09019774456046,2.24361343624464,2.2445562361275,2.23448279405794,2.24762669035451,2.2463776789185
"84",0.757329336436954,0.770503799201675,0.768024168299511,0.773060188339126,0.771304669893967,0.775570918889394
"85",0.0508672647848925,0.0522758987697045,0.0522855540888603,0.0522696981259362,0.0522779927102345,0.0522426496410751
"86",3.61797467132909,3.69376546414775,3.70092447563935,3.69075800030272,3.69065547302607,3.70951492150922
"87",3.84944570149349,4.02761833932627,4.02587651069436,4.02336589581332,4.04157295658014,4.03140439730123
"88",2.17638931733423,2.19278923941513,2.18728685758613,2.19236065668189,2.18983182830187,2.19139832610979
"89",4.01618459616706,4.42735362144582,4.47243044814433,4.45904536569636,4.44422623264857,4.45661758351313
"90",3.69825246426154,3.94449890097684,3.9654756282087,3.93601800490938,3.95376011460769,3.97372574441483
"91",6.63501946436646,6.78665002047723,6.76542101611172,6.76629230482274,6.78156904658281,6.74663026527863
"92",4.12453572843478,4.26245142866801,4.2551918897719,4.25284276651969,4.26234390794575,4.25252254416188
"93",4.51898020214587,4.67172017300125,4.68674408031915,4.66599699754818,4.67832527990293,4.70920137716392
"94",1.73999488765055,1.76056054756303,1.76786036655365,1.76719254518429,1.76850260244932,1.76777402118521
"95",7.2224028328987,7.3954332134368,7.44462234187284,7.42271466963475,7.39030488035917,7.45941965877649
"96",7.55635960621358,7.56218430897426,7.56384965494402,7.57342787440439,7.56584835344541,7.56591844776286
"97",3.46853512893424,3.48285474693493,3.53267828829787,3.51250353680796,3.5178568460039,3.52238381651884
"98",4.72155096606469,4.71668469404331,4.73125899698679,4.72950510023128,4.72843724725049,4.7263113219807
"99",2.88594131803756,2.95388450617132,2.95538813155411,2.94034684453626,2.95301577377932,2.94361107686171
"100",0.758717203687107,0.760659246618141,0.759815917689958,0.758899824314245,0.761447861579295,0.760295534268983
"101",2.11213259182285,2.11435363556521,2.11449443468141,2.1184601769457,2.11667478403832,2.11516753508618
"102",5.45775517908788,5.72674618151038,5.71763656609217,5.71749147176132,5.73696210318043,5.74164553934642
"103",6.18096591853539,6.18038909269284,6.20555218576581,6.19778673910464,6.19005621926041,6.19525653479533
"104",0.740731903939193,0.76106270172703,0.761671486759106,0.760396737416596,0.755957737248841,0.756622212353524
"105",1.28386324912972,1.33284248017708,1.33508890551263,1.3388508699339,1.33774811862329,1.33921555678026
"106",4.66813641362992,4.74103839565504,4.74841165787361,4.74880343900962,4.73715451398011,4.74178488028056
"107",3.60867713095416,3.70468292519827,3.6738888159768,3.6984032724617,3.69388765924402,3.70011618379389
"108",4.3140423447674,4.36070919457332,4.37361578857657,4.38269964816067,4.37475283876261,4.38467362704961
"109",1.50645228767676,1.55689696921251,1.55406879898555,1.55014760827653,1.55127231346008,1.54887050051614
"110",5.88876410710974,6.05668045970046,6.05496003877703,6.03538370145288,6.0687592701305,6.05905423871702
"111",8.60719575908431,8.68217359611796,8.63502358808674,8.63148224158332,8.63029105798431,8.63519221158121
"112",1.98441165114119,2.11889822272265,2.12842780971656,2.11564299604323,2.1272849136572,2.11840867997697
"113",2.08521979253489,2.11602996547889,2.11764171996524,2.11231740507882,2.12036449812551,2.12851980975242
"114",3.3450435784142,3.41287412707509,3.43023915917911,3.41298231424228,3.43780044526318,3.43677957774258
"115",0.596955095943708,0.598900285635939,0.598233865031197,0.600003270432539,0.599382835331841,0.598719368121893
"116",1.57305431966421,1.57778395983354,1.5804850502206,1.57902228068105,1.57943629210303,1.5789350741467
"117",2.39644356367805,2.39550547842946,2.41528569808548,2.4140821223777,2.41759493021828,2.41226878417744
"118",2.1681413201742,2.17180302014724,2.17071925400883,2.1693215499762,2.17037209212588,2.17153965078671
"119",3.89870825950903,4.04825336636597,4.0301752965856,4.03528705639831,4.0395004691806,4.05654771446979
"120",5.41395090248666,5.63407337479044,5.65663512753434,5.68535396697154,5.6843941829962,5.65178175790676
"121",7.72939607993893,7.90483760001175,7.85724183823089,7.90674817107016,7.88185417684273,7.90240631228714
"122",1.99355390288854,2.01964703724522,2.01616503793724,2.02373130426346,2.01816141313138,2.01639412902017
"123",2.77083047602481,2.85733225712742,2.8600423413694,2.88079222358781,2.85540771298064,2.8877138509721
"124",2.17914279006089,2.21138512659792,2.21926303392645,2.21501628317449,2.21749393586555,2.21436598511192
"125",2.25449585090817,2.32400076484808,2.31243469497877,2.31896281351104,2.31367747660236,2.30544510875932
"126",6.20120841728191,6.24470176696797,6.31859850772301,6.2716385979414,6.31163644021927,6.29425570208424
"127",5.9381126160032,6.11880826627217,6.13226673761977,6.12363446064419,6.10333617111695,6.12386247199186
"128",3.85102365405343,3.88446662991821,3.88771381306425,3.88925984234883,3.87824882432206,3.88523358918068
"129",2.98484766578008,3.04168516472145,3.03491011691483,3.05003965651418,3.03105757952423,3.05267149505217
"130",0.372754477524428,0.394759555290685,0.39578620161872,0.394927151943366,0.395741494717592,0.400823580643462
"131",6.37867787146017,6.62336343163885,6.62080012437338,6.68208828501625,6.62443532997595,6.61337874715461
"132",5.14760958858644,5.13765366138679,5.13764624038997,5.13794486894368,5.13769099419093,5.13775271776951
"133",6.00514633992366,6.04997590917461,6.03697875596417,6.03550821457783,6.03095162752462,6.03273912042428
"134",7.13551559297919,7.13498865239461,7.15547142983533,7.15318582435159,7.15844014418041,7.15419329151065
"135",3.40919632506583,3.5159332296951,3.53404043335865,3.51872012880234,3.52068860925796,3.50577785597029
"136",1.0591704954705,1.15576888516171,1.15234241857778,1.15929538618837,1.15246306664215,1.16119342595814
"137",3.07870425998146,3.08138195888834,3.07786054048679,3.07850287492181,3.07821019638551,3.08136204338809
"138",1.12234803819541,1.17427171460266,1.17566337145091,1.17719414113681,1.16636084355418,1.18159998959684
"139",5.07526518277458,5.09343369397249,5.09020111872538,5.0885107696052,5.10533979886909,5.10556365297216
"140",4.56119877245288,4.68939110540481,4.72114537143622,4.71166069054409,4.72646101600001,4.74748689281333
"141",2.55724216971786,2.61169812909876,2.61235160387806,2.62480786732132,2.61707512827426,2.61466104421518
"142",0.435791273746318,0.437659416864169,0.437405376337965,0.437177125762922,0.436771864290736,0.438434044669846
"143",7.51303612260587,7.70988941819026,7.81485925327173,7.82401815249483,7.83376654613774,7.81456184885603
"144",5.1816106275741,5.2481076581782,5.23160741268619,5.22403271447667,5.23447256407031,5.23071129131945
"145",4.37265662909999,4.41565399923055,4.42467570137222,4.45026139075609,4.44095530698768,4.4391504996665
"146",4.22186366845835,4.31331435046451,4.32029930210512,4.29278174683685,4.32193560649556,4.31248278973322
"147",2.93351176455641,2.96327637536146,2.95304686414806,2.95220668910684,2.95410870058769,2.95290209184123
"148",2.09801472145531,2.18533166758953,2.17765032856306,2.17900909638129,2.17692382772127,2.18624538129054
"149",4.97169136312286,4.97169136312286,4.97216188957016,4.97518261080298,4.97855142998122,4.9719399022078
"150",1.18004867599678,1.20477214170381,1.20369898342741,1.20513904052221,1.20431937072164,1.2010814878794
"151",2.65959636213987,2.76620943608259,2.76809979535395,2.76167265244332,2.7686413967191,2.7729020063768
"152",5.2871803245214,5.62556893712609,5.58091325270962,5.55425782042273,5.5707256124796,5.57038437663157
"153",4.90657287260616,4.90690949556128,4.90841356063775,4.91115981985475,4.91124395142669,4.90839710944219
"154",7.86706256339298,8.166848006729,8.06562005436629,8.07109336077177,8.12547632445964,8.11258490079176
"155",2.34645806253302,2.39615032669466,2.38445243336716,2.40009356599433,2.38232983271717,2.39371604248823
"156",0.761104891052481,0.773837232565275,0.773302669793895,0.780271874204512,0.771153132287005,0.775425463998798
"157",3.34771163487679,3.35423523953262,3.35307653006527,3.3500969036507,3.3552315180353,3.35363962876957
"158",3.92895553667454,4.06338372899001,4.04931085574905,4.04649177288582,4.06394930419584,4.0599802784114
"159",6.5517943188285,6.58300301473533,6.60659806424935,6.60062343909999,6.62753702313112,6.6329577690767
"160",1.80405847431135,1.86843606325347,1.87373263689176,1.86671925393784,1.86765221245072,1.87144495902641
"161",4.3901458924339,4.39184468203408,4.38559303778106,4.3872585247018,4.38586080656943,4.39008095015093
"162",4.50316663150178,4.81345131675344,4.85563272132028,4.81745388211669,4.80646781267082,4.80048910297009
"163",5.61892183020584,5.67362284106256,5.66690262487028,5.65493763051554,5.68981679373769,5.66760438407535
"164",3.92413522580742,4.11339969916028,4.10147784580191,4.10262620592859,4.10974000907127,4.12661684880997
"165",7.18871909434495,7.20899571684655,7.20821406487889,7.20924245490722,7.20483669871392,7.19311947154096
"166",1.81945679896118,1.8555266357767,1.85144114077442,1.86693128760316,1.87224817079576,1.86172244530273
"167",0.273025023914996,0.298964728455586,0.295705751574591,0.301121865982916,0.296616196414405,0.301839141539
"168",4.54016129305488,4.70306438877329,4.70406310711871,4.69228999720646,4.71816411137421,4.72999393101848
