"","V1","V2","V3","V4","V5"
"1",-0.235814672984137,0.486206204617872,0.046838716647647,0.42068107283172,0.282088678886898
"2",0.0233034533038777,0.755369463869638,0.256381444411632,0.0428033290079761,-0.0778576905931238
"3",0.459882030960605,0.847411318209787,0.0915746125681574,-0.460095603050346,0.0612276413117961
"4",0.0769104681874053,0.539385023531508,-0.000311914983654726,0.271209047310314,0.112807375954427
"5",0.0981592742203617,0.115870682925792,0.213022041032912,0.042056138449142,0.530891863371792
"6",0.504187009661896,0.541361313867443,-0.03150692150707,-0.0502761975491192,0.0362347955268506
"7",-0.767964366832897,2.25843367790522,0.628589775682455,-0.686753206184043,-0.432305880570738
"8",-0.0491396917700579,0.474401056583313,0.0679751185715175,0.434036477298632,0.0727270393165954
"9",0.282434622593029,1.27293578193788,0.263891808878523,-0.654224057831589,-0.165038155577847
"10",0.371066667541388,0.456665612589598,-0.0587013602554405,0.0841454709000935,0.14682360922436
"11",0.392378108896461,0.528452684856403,0.0833869941713806,0.246088415462706,-0.250306203386951
"12",0.222288287246049,1.48028746002459,0.488219479202461,-0.482809016382428,-0.707986210090674
"13",0.0484640761556452,0.472772864328176,0.204036904879463,0.130903823714023,0.143822330922694
"14",0.205576467505484,-0.0441678860091117,0.161155284620276,0.207606742427455,0.469829391455897
"15",0.147881398520384,0.0506790349181028,0.149722022791983,0.172291200929858,0.479426342839672
"16",0.110359522157795,0.0389447944924116,0.195393126736709,0.11133690977535,0.543965646837734
"17",-0.0492034064162566,0.0300628398584775,-0.210960606906078,1.40274349813878,-0.172642324674921
"18",0.0991476763901123,0.627072054325567,0.232709377727231,-0.193892865365061,0.234963756922151
"19",0.0443156365828726,0.521015542180651,-0.0456423802975394,-0.107293891219333,0.587605092753348
"20",0.173494875790183,0.22892838729026,0.147096167629045,0.0858749515885039,0.364605617702008
"21",0.628574780373315,0.491199847145458,-0.0103529563853098,-0.0983325228410824,-0.0110891482923804
"22",0.180531653719884,0.929882022683041,-0.0803869585527323,-0.0383444733072036,0.00831775545701087
"23",0.673934689140572,-0.122930928368529,-0.295297880592568,1.34093147519118,-0.596637355370657
"24",0.110031253968755,0.648884484637431,-0.00493072701297867,0.410124960872634,-0.164109972465841
"25",-0.164274489637286,0.905634614113089,-0.474538215990636,0.480204115017114,0.252973976497719
"26",-0.0562728869893971,1.24895959420267,0.392315038484825,-0.56557056392007,-0.0194311817780293
"27",0.488278872678312,0.419517322592872,-0.177744814481601,0.360186562998079,-0.090237943787663
"28",0.22283853293603,0.203545187513502,0.161141132622218,0.00508433927975025,0.4073908076485
"29",0.0544518691308514,0.880046600238591,0.212298589760808,-0.150358412895111,0.00356135376486086
"30",0.11094993286608,0.04549180712319,0.197071499553678,0.108903861542187,0.537582898914865
"31",0.275830294034739,0.831955726247855,-0.0830268311663109,0.129048050986121,-0.153807240102404
"32",0.417639871522467,0.905923997462624,0.0471532211585633,-0.797952697799452,0.427235607655797
"33",0.110631961338441,0.216155592758807,0.145466751631314,0.0712748030655896,0.456470891205848
"34",0.115972200492406,0.056325905496329,-0.146417599529162,0.83534759974699,0.138771893793437
"35",-0.00502296896777824,1.3119790631445,-0.610428216016168,0.369210338010524,-0.0657382161710818
"36",0.532361342639968,0.149625837665952,0.0270845492115071,0.421968521167813,-0.13104025068524
"37",0.108845103081912,0.176287141419638,0.158564973812642,0.098723623794622,0.457579157891186
"38",0.458035715963221,0.369310131875624,0.0537786851400181,0.203901902094619,-0.0850264350734827
"39",0.0283062417668717,0.532329381638884,0.11703320593827,0.302530225788006,0.0198009448679679
"40",0.575735279691756,0.706814036373302,-0.345437358908851,0.217860741197399,-0.154972698353605
"41",0.121047715269175,0.0332473806020175,0.202184567638882,0.10581177335927,0.537708563130656
"42",-0.0888235165371255,0.330164661699258,0.246442962546694,0.0829865034951664,0.429229388796007
"43",0.424018598109513,0.307315381967639,-0.0445178685430926,0.353619705810623,-0.0404358173446829
"44",0.483919305127283,0.685673056706025,0.049725684825284,-0.357864972760866,0.138546926102274
"45",0.421110470609874,0.123772061732507,0.0974727476141826,0.18448883471054,0.173155885332897
