"","V1","V2","V3","V4","V5"
"1",0,0.354547622690718,0.0413772564577648,0.354547622690718,0.249527498160799
"2",0.0349534619940189,0.549799153903678,0.352400120152756,0.0628472639495469,0
"3",0.420472895101236,0.420472895101236,0.094975012382936,0,0.0640791974145929
"4",0.0890844313096648,0.464690234957051,5.54321848620482e-05,0.315245965594825,0.130923935953597
"5",0.113825126125942,0.130112690190098,0.244939678346991,0.05049447593913,0.460628029397838
"6",0.479166588621882,0.479166588621882,0,0,0.0416668227562355
"7",0,0.5,0.5,0,0
"8",0,0.425291246757162,0.0728027110661546,0.425291246757162,0.0766147954195204
"9",0.298213662916176,0.422571626343028,0.279214710740796,0,0
"10",0.372803370333153,0.397903112739645,0,0.0830306252697181,0.146262891657484
"11",0.344880233268295,0.355306257600225,0.0765897780572157,0.223223731074263,0
"12",0.22000469315595,0.389997653422025,0.389997653422025,0,0
"13",0.0543789681219065,0.431757185633711,0.219335918554644,0.13952241138798,0.155005516301758
"14",0.208565224472828,0,0.166687020957643,0.214600428150374,0.410147326419156
"15",0.160205875772554,0.055647153826504,0.162440955540237,0.187099773944611,0.434606240916094
"16",0.129002991182366,0.0453644610814967,0.228277098591121,0.130098888259128,0.467256560885887
"17",0,0.0974366877287251,0,0.902563312271275,0
"18",0.10224045136416,0.414391908420432,0.242052309349154,0,0.241315330866254
"19",0.0515007655693506,0.474249617215325,0,0,0.474249617215325
"20",0.171959644373511,0.228658742342618,0.145340873109414,0.0888465956844019,0.365194144490056
"21",0.5,0.5,0,0,0
"22",0.301538690000772,0.681092832511863,0,0,0.0173684774873648
"23",0.5,0,0,0.5,0
"24",0.121426201289843,0.439286899355079,0,0.439286899355079,0
"25",0,0.379774992542624,0,0.379774992542624,0.240450014914752
"26",0,0.504432004992553,0.495567995007447,0,0
"27",0.34541676861261,0.34541676861261,0,0.309166462774779,0
"28",0.219413131710994,0.204964285546842,0.162475389500325,0.0101202892220171,0.403026904019821
"29",0.0852890269048193,0.600228552566514,0.310679213992978,0,0.0038032065356885
"30",0.128560813907169,0.0530418496717362,0.228400624855556,0.126297200282374,0.463699511283165
"31",0.342576599424397,0.496842998847028,0,0.160580401728576,0
"32",0.320682587827076,0.320682587827076,0.0379522365187717,0,0.320682587827076
"33",0.117023465772108,0.224967164518082,0.155097709841589,0.0785267667958529,0.424384893072368
"34",0.161696417157508,0.0792995559115865,0,0.563604587226819,0.195399439704087
"35",0,0.520926586180807,0,0.479073413819193,0
"36",0.409407242544601,0.153325319058547,0.0278601958522505,0.409407242544601,0
"37",0.115777142911589,0.185325745150346,0.168870711296752,0.105225815144355,0.424800585496958
"38",0.388906752693852,0.358910747276883,0.0544948754524063,0.197687624576859,0
"39",0.0328004533264101,0.461985701927658,0.135357676444157,0.348759505776721,0.0210966625250534
"40",0.393574988045262,0.393574988045262,0,0.212850023909477,0
"41",0.140159948671891,0.038579476868528,0.234393602195524,0.122944885502939,0.463922086761118
"42",0,0.312254819400981,0.232371601761988,0.0778516076124965,0.377521971224534
