"","V1","V2","V3","V4","V5"
"1",0,0.567050566516597,0,0.381072154494744,0.0518772789886591
"2",0.31843011358429,0,0.199498214944759,0.482071671470952,1.05138214259086e-17
"3",0.0938057273576721,0.451487216207884,0.102133824474894,0.239837534494254,0.112735697465296
"4",0.0893170996570637,0.536011730796901,6.93889390390723e-18,0.374671169546035,0
"5",0.0890118349876799,0.280035147002304,0.244884497132695,0,0.386068520877321
"6",0.70872606975634,0.29127393024366,0,1.97225047050966e-17,0
"7",3.99064546093e-18,0.628723355974018,0.278213296469127,0,0.093063347556855
"8",0,0.573789747517839,0.0919062061705104,0.332772810416439,0.00153123589521161
"9",0.0391153159631035,0.803640681406906,0.157244002629991,0,0
"10",0.111261629564854,0.0939170950639125,0.182337528611273,0.129171673744287,0.483312073015673
"11",0.484550709565851,0,0.292656100640235,0,0.222793189793913
"12",0.114303919929675,0.16475019185712,0.214040699621147,0.0442681097029329,0.462637078889125
"13",0.138713737778484,0.444450887542938,0.216730677896714,0.0878438233027216,0.112260873479141
"14",0.335974883101404,0.6412892795878,0.0138974713393178,0,0.0088383659714781
"15",0.341544998441047,0.658455001558953,0,0,5.91090357720944e-17
"16",0.317899039213481,0.501546451804026,3.27860320017231e-19,0.180554508982494,0
"17",0,0,1.76797240023306e-18,0.875031112676726,0.124968887323274
"18",0.168744927640074,0.593068075848318,0.209857263509294,0,0.0283297330023143
"19",0,0.476901423121897,1.00221201493053e-17,0.286462475439254,0.236636101438849
"20",0.167221973179442,0.405501508043436,0.115373093846633,0.0976263784719929,0.214277046458496
"21",0,0.956062197276516,0.0439378027234841,5.27100845068208e-17,0
"22",0.108243436643077,0.0644284063310848,0.128021149367535,0.21887878537055,0.480428222287753
"23",0.490894752958377,0.0408379297443933,0,0.46826731729723,2.24237564198932e-17
"24",0.0778407951837589,0.690894311998394,0,0.231264892817847,0
"25",0.103897268976269,0.315863782311899,0.0673775167252882,0.126734840853056,0.386126591133487
"26",0,0.885395253388643,0.0445781885731335,0.0700265580382237,1.73472347597681e-18
"27",0.485880157117894,0.168585988588632,0,0.191255637789167,0.154278216504307
"28",0.0128797496948311,0.390515272684371,0.108380864806128,0.236968582756861,0.25125553005781
"29",0.0771791888793365,0.415053359734337,0.198556744437057,0,0.30921070694927
"30",0.112149389751682,0.676232999155454,0.196471713942239,0.0151458971506254,0
"31",0.239944537546014,0.654418761474687,0,0.105636700979299,4.64273115699383e-18
"32",0.152228298728368,0.24883267806041,0.129080504505688,0,0.469858518705534
"33",0.111884416608362,0.676797275257228,0.0174905913707032,0,0.193827716763707
"34",0,0.701792505099996,3.34969454882059e-18,0.271117504314854,0.0270899905851499
"35",0.178402944869055,0.347291054461808,0,0.474306000669138,0
"36",0.530972078215665,0.108339004786639,0.0379779913766209,0.322710925621075,0
"37",0.104356073512088,0.802209438814148,0,0,0.0934344876737642
"38",0.351203511404035,0.518608569846357,0,0.130187918749608,2.43794089950233e-18
"39",0.0435554011604738,0.539221084209948,0.137882819057274,0.279340695572305,0
"40",0.354743492524896,0.535240651064986,1.03971083045246e-17,0.110015856410118,0
"41",0.242203294365612,0,0.200353952373718,0.196944603378901,0.360498149881769
"42",0,0.43802506803498,0.204098103060185,0.193247734131945,0.16462909477289
"43",0.0904739424534491,0.40754508932671,0.117151258867988,0.191574738657042,0.193254970694811
"44",0.0980386138984281,0.836164096586573,0,0,0.0657972895149988
"45",0.167999873813469,0.0432390681589937,0.186578955712524,0.114448958103237,0.487733144211776
"46",0.56552185024999,0.16762415116179,0.0318639668413813,0.213242921642694,0.021747110104145
"47",0.0579565943574812,0.594871510024387,0.347171895618132,0,0
"48",0.44803386078243,0.518428156450993,0.0335379827665767,0,1.9736695906355e-21
"49",0.0751610801704087,0.491947950329393,0,0.254903182019441,0.177987787480757
"50",0.0272994263773779,0.658917788828494,0.157689566066922,0,0.156093218727207
"51",0,0,0,1,1.14857919977607e-18
"52",0.113420892069864,0.0744403881884737,0.201908462954057,0.13317882426133,0.477051432526275
