"","V1","V2","V3","V4","V5"
"1",1.25522559770833e-18,0.31597051117361,0.0812317429176989,0.282675713033048,0.320122032875643
"2",4.04070900846629e-18,0.767671095734948,0.23228459360063,4.43106644219949e-05,1.04003537581987e-17
"3",0.212711509366847,0.632493267301047,0.12990123225502,0.000311700806939795,0.0245822902701464
"4",0.0759586003847231,0.526001157559844,0.00767313473716006,0.262737228792157,0.127629878526115
"5",0.0987302195195275,0.112280815518299,0.212557900926219,0.0448609156013667,0.531570148434588
"6",0.453141133437971,0.470086780827872,0.00419853108495663,0.0392051232130063,0.0333684314361939
"7",3.38170721590787e-17,0.621046989733026,0.0008417037647903,0.378111306502184,3.2376955381889e-18
"8",0.0199046207730058,0.481639881550215,0.0919865408575352,0.345946263856275,0.0605226929629693
"9",0.178615168141193,0.59840421603788,0.222980615820928,8.5415465949134e-18,4.92661467177413e-19
"10",0.31124297023514,0.445885177943405,0.00194365484977907,0.122553749079461,0.118374447892215
"11",3.00890858347461e-05,0.454424873215136,0.000502154490244385,0.545042883208785,2.25999696365838e-17
"12",4.06750449353026e-18,5.96074861034331e-17,0.298876569914063,0.701123430085936,3.80110324475934e-17
"13",0.0569073159887876,0.465754316199396,0.194989893380944,0.140626203322016,0.141722271108856
"14",0.212069711495532,0.0251202077124253,0.150457596591199,0.160188262704715,0.452164221496129
"15",0.14794907981912,0.0503798840020418,0.148562421711274,0.17440524039619,0.478703374071374
"16",0.11033382338081,0.0389643462777842,0.19544304753726,0.111270968533732,0.543987814270414
"17",0.00542673664711673,0.37118965214584,9.89995439245209e-18,0.623383611207043,4.40140123189261e-18
"18",0.113047553294979,0.31072681467862,0.210110383576045,1.13797860024079e-18,0.366115248450356
"19",0.0485204039439495,0.373227349000262,0.013853715378879,0.0170796023107127,0.547318929366197
"20",0.171134345697348,0.232348834374361,0.145683472246627,0.0869101591164481,0.363923188565216
"21",0.423650060019504,0.524225786020359,0.00757660152829561,0.00199542337819478,0.042552129053647
"22",0.121124369751056,0.830508691546328,1.83086286695832e-05,0.00249611890291095,0.0458525111710356
"23",0.167162290687949,0.292450541230319,0.00136839106195823,0.539018777019774,6.92181547355198e-18
"24",0.0918386997030195,0.830571800123287,3.01415438294542e-05,0.0775593586298643,4.79303388070812e-18
"25",0.00991390383488675,0.600928942916667,7.68915772646337e-18,0.170704513734422,0.218452639514024
"26",7.20843858479367e-19,0.8362079090424,0.138049572656565,5.04099949994834e-17,0.0257425183010349
"27",0.186561340348747,0.388725437951158,4.39239941271108e-18,0.424049002677277,0.000664219022818211
"28",0.207722751966087,0.199943817325734,0.160345717278711,0.0265094987299943,0.405478214699474
"29",0.0930282157656238,0.76954807853419,0.118476009658277,0.00219008413189141,0.0167576119100176
"30",0.110836963734767,0.0461991018246608,0.196938266166706,0.108876562840124,0.537149105433742
"31",0.163168159430523,0.781756302798244,0.010170514748687,0.0449050230225454,1.27593199485871e-18
"32",0.117108286349078,0.34517218055163,0.108163408334041,1.21014309684142e-17,0.429556124765251
"33",0.110622558566908,0.211912807779803,0.145970148482541,0.0743289345743123,0.457165550596435
"34",0.00532383010165977,0.0610576105537389,1.75327200116264e-18,0.749535148178269,0.184083411166332
"35",0.0681750735162487,0.588763997982957,9.72950005824494e-19,0.19272298213073,0.150337946370064
"36",0.50530558667023,0.127159728028427,0.0222849147016967,0.345249770599647,5.00664123056819e-19
"37",0.109583938440798,0.172311328039865,0.15971175628997,0.0994987218167924,0.458894255412575
"38",0.450171520425161,0.404594437186442,0.0449761701000633,0.100257872288334,1.10650032790923e-18
"39",0.0282164536842662,0.527028521186773,0.116293772682455,0.303233266108383,0.0252279863381233
"40",0.378633556515815,0.554045546683149,6.39275368053883e-18,0.0673208968010366,6.0539215273231e-19
"41",0.120774538861135,0.0332752005295037,0.202098257250827,0.105934120986687,0.537917882371848
"42",0.00592997955550344,0.230975904628887,0.215198522888542,0.101080444127136,0.446815148799932
"43",0.392658028493919,0.277937029509941,0.0139266372609041,0.302430301493582,0.0130480032416536
