"","V1","V2","V3","V4","V5"
"1",0,0.314486559649635,0.0809578028154513,0.286848200494485,0.317707437040429
"2",0,0.767574291466135,0.232425708533865,0,1.11693044129428e-17
"3",0.218742636096534,0.638638273405547,0.130348082171513,5.55111512312578e-17,0.0122710083264065
"4",0.0766828520232609,0.539211522193984,4.77153860288645e-05,0.271360094858858,0.112697815537869
"5",0.0988434214693719,0.112987210405055,0.212700628459099,0.0438483745812335,0.53162036508524
"6",0.461747404587896,0.478510909929743,0,0.0270573344019868,0.0326843510803745
"7",0,0.62469726307,0,0.37530273693,8.3929878085752e-19
"8",0,0.476370115069121,0.0842406591255923,0.374551614037563,0.0648376117677234
"9",0.17793624157675,0.59960845656383,0.22245530185942,0,0
"10",0.309487170155418,0.451895995982605,0,0.119544546293996,0.119072287567981
"11",3.12609502366254e-19,0.457503188484821,0,0.542496811515178,0
"12",0,1.02975992942828e-16,0.301747322688149,0.698252677311851,8.20074749643645e-19
"13",0.0503792130681895,0.473553345932388,0.203203027861796,0.129260071197839,0.143604341939787
"14",0.208153560088529,0,0.153898628991751,0.179590576998805,0.458357233920915
"15",0.147449217880406,0.0512161571441836,0.149506325724024,0.172201644919068,0.479626654332318
"16",0.110434396844239,0.0388347343870258,0.195419063272925,0.111372551313111,0.543939254182699
"17",3.40436176087527e-17,0.363442019364928,0,0.636557980635072,0
"18",0.113342543011212,0.31242370289518,0.21004090763237,0,0.364192846461239
"19",0.0460705556177405,0.39949004543278,1.73472347597681e-18,0,0.554439398949479
"20",0.171959644373511,0.228658742342618,0.145340873109414,0.0888465956844019,0.365194144490056
"21",0.456311760849429,0.513523710126546,0,0,0.0301645290240249
"22",0.119978845631841,0.837020718008742,5.4396288402964e-19,0,0.0430004363594173
"23",0.173452331490279,0.28966048120508,0,0.536887187304641,0
"24",0.0977837358276761,0.828673104941073,0,0.0735431592312506,1.21954442654066e-17
"25",0,0.604095657406544,0,0.180315872453729,0.215588470139727
"26",0,0.836517046952215,0.139897598771241,0,0.0235853542765439
"27",0.190817478830899,0.386111985329629,0,0.423070535839473,0
"28",0.217765245468778,0.203424916304606,0.161255129997311,0.010044281531656,0.40751042669765
"29",0.0903868341014436,0.782509088142719,0.120390604998581,0,0.00671347275725661
"30",0.110900107314249,0.0457553638777465,0.197024684562222,0.10894745170887,0.537372392536912
