"True","Estim","ParamBoot","Boot","FactorParamBoot","FactorBoot"
"1",0.0106525504085008,0.0229724612595134,0.0228569510119822,0.021854790950158,0.0234541859229963,0.0238168296484524
"2",-0.0619900717262623,-0.0671676379643206,-0.0690293362979804,-0.0682441365705294,-0.0676115350504187,-0.0652333328709754
"3",-0.0287340099391305,-0.018655400803359,-0.019285268020116,-0.0187925237780913,-0.0184461031442053,-0.0188265452903815
"4",0.0242794977302999,0.0340259830805763,0.0332695806554602,0.0333531354027341,0.0331108401320035,0.0349056396293098
"5",-0.0398100626616789,-0.0147617313984343,-0.0133144488191312,-0.0149227565453258,-0.0151310794806224,-0.015605971953453
"6",0.00572983253940967,0.0070724967536719,0.00717697791834766,0.00757548368572344,0.00739829683940487,0.00673913508760928
"7",-0.0260884014892685,-0.0207700644988283,-0.0207404094086645,-0.0211829723016506,-0.0198570460100102,-0.0203955990789305
"8",-0.0338785420089645,-0.0312623275866172,-0.0312700996644085,-0.0309173672474217,-0.0305038606151615,-0.0312478444308466
"9",-0.0247471140602847,-0.0207877196480323,-0.0200522386787056,-0.0193677787010113,-0.0204679659730743,-0.0213625257928027
"10",0.0183460192686372,0.0254478718610183,0.0236110306053273,0.0258181800719904,0.0265594527068299,0.0249830375264248
"11",0.035779116353162,0.0327632963751863,0.0341229885097733,0.0316512447944796,0.0323273064515222,0.0334835065706066
"12",0.00274809401888086,0.00158170588370755,0.00199887470188497,0.00132951348889041,0.00207286085031227,0.00163381565129475
"13",0.0833575850951064,0.0762538533111827,0.0773932570941191,0.0765411461641513,0.0757840472824524,0.0776532830982606
"14",0.00623811854064033,0.0122294110102783,0.0115254435558877,0.0121411669055453,0.0122383509427792,0.01081037771864
"15",0.000802822821671833,-0.00615690704485588,-0.00530179980377961,-0.0052530671086623,-0.00727524230533761,-0.00611949495360259
"16",0.00489483329008273,-0.00138972431904541,-0.000780328350552756,-0.00125154819185155,-0.00199527717689451,-0.00207895668110529
"17",-0.00712239626815585,-0.00675181272491427,-0.00639324243481788,-0.00611731558645585,-0.00783952073006245,-0.00723285645378006
"18",0.0407028660545739,0.0323062905808529,0.0319007356474703,0.0309760191186939,0.0338715188513539,0.0312326274254255
"19",-0.0552636959650964,-0.0423329193020873,-0.0419383156386606,-0.0423703419032076,-0.0433101059104364,-0.0415661734117137
"20",0.0171818884779471,0.0198867393904017,0.0201335152090122,0.0201853488474799,0.0193402255505455,0.0202144611698571
"21",0.0209324663030838,0.013607378411051,0.0154674106163609,0.0139190763753056,0.0155245311436011,0.0125443819669629
"22",-0.0458571256525958,-0.0527447495279794,-0.0535609309359814,-0.0502070830168864,-0.0519018291082516,-0.0518141399489074
"23",-0.0589953012104043,-0.0504142352308357,-0.0506288513810147,-0.051099459701497,-0.0497000959077437,-0.0494303794276485
"24",-0.0139391305680336,-0.00990221698317245,-0.00942753561746603,-0.011368457753987,-0.00850082790161866,-0.0101872270851908
