"","V1","V2","V3","V4","V5"
"1",0,0.380684210173064,0.0173854831512396,0.380684210173064,0.221246096502633
"2",0,0.584410610722855,0.349957952280565,0.0656314369965801,0
"3",0.448834671563338,0.454263548944903,0.0615213769331151,0,0.035380402558644
"4",0.118709936107335,0.436301688261073,0.0130917600151923,0.289613346693115,0.142283268923284
"5",0.112146475303053,0.120221924398202,0.235736859123226,0.0694386677582042,0.462456073417314
"6",0.481718649131916,0.481718649131916,0,0,0.0365627017361683
"7",0,0.5,0.5,0,0
"8",0,0.444451723519882,0.037878382700692,0.444451723519882,0.0732181702595437
"9",0.282164390172523,0.425904570437711,0.291931039389765,0,0
"10",0.354802481148659,0.408253391264386,0.00101019496105332,0,0.235933932625902
"11",0.106122482968045,0.582743995835979,0,0.311133521195976,0
"12",0.197946416835494,0.401026791582253,0.401026791582253,0,0
"13",0.0423147851653424,0.436495750997195,0.267661407288601,0.138110337635618,0.115417718913243
"14",0.204692585049857,0.186419719716786,0.143409766614571,0.0664141306583022,0.399063797960484
"15",0.145665405590592,0.0558768733796523,0.186361825422333,0.167375551476209,0.444720344131213
"16",0.127865702793161,0.0459755801503814,0.229777714827385,0.12767359777755,0.468707404451522
"17",0,0.332417458764567,0,0.667582541235433,0
"18",0.0962510278593097,0.397860735684307,0.222298236109058,0,0.283590000347325
"19",0.0675150011785178,0.452508691427588,0.0274676159663059,0,0.452508691427588
"20",0.14649124870649,0.233498958797913,0.153272990294844,0.0916055030967922,0.375131299103962
"21",0.484083653325172,0.409601502264091,0.0528915977680878,0,0.0534232466426492
"22",0.104125697647039,0.480453090736028,0,0.277220834091455,0.138200377525478
"23",0.5,0,0,0.5,0
"24",0.0984879968803179,0.450756001559841,0,0.450756001559841,0
"25",0,0.369617603732825,0,0.369617603732825,0.260764792534351
"26",0,0.548337095907019,0.448553584997616,0,0.00310931909536478
"27",0.33187807274227,0.344699761510791,0,0.323422165746939,0
"28",0.111379855502899,0.231920199097802,0.138603062238966,0.121715971006255,0.396380912154077
"29",0.0391526544653791,0.600256417161284,0.359785957419134,0,0.000804970954203546
"30",0.127285043233261,0.0492300294321915,0.22954173474952,0.126578827963706,0.467364364621321
"31",0.343925071901977,0.494101652440793,0,0.16197327565723,0
"32",0.330646908509889,0.330646908509889,0.0080592744703343,0,0.330646908509889
"33",0.120944520702571,0.190550141645038,0.175677472863321,0.0781558341501919,0.434672030638877
"34",0.026251064599386,0.203410988681575,0,0.575575358160003,0.194762588559036
"35",0.0540047688641413,0.532455113901454,0,0.413540117234404,0
"36",0.404551861448377,0.157952069453256,0.0329442076499901,0.404551861448377,0
"37",0.122518798074338,0.154393059234426,0.187267250145747,0.0966174476512042,0.439203444894285
"38",0.388797343709517,0.356207640891573,0.0186677315548429,0.236327283844068,0
"39",0.0575160864421093,0.465575429457547,0.172970785740794,0.303937698359549,0
"40",0.411696275691918,0.411696275691918,0,0.176607448616164,0
"41",0.130738711100752,0.042788563281717,0.230350482229405,0.128457794320385,0.467664449067741
"42",0,0.363201776552268,0.227111243002346,0.112931832322838,0.296755148122548
"43",0.401383215721029,0.41278176140309,0.0622968518595503,0.12353817101633,0
"44",0.386897695675317,0.386897695675317,0.0532913684313128,0,0.172913240218053
"45",0.275571764888494,0.223566472301031,0.0958345681625194,0.153918222115501,0.251108972532455
"46",0.363000284373269,0.363000284373269,0,0.273999431253462,0
"47",0.184202141840926,0.407898929079537,0.407898929079537,0,0
"48",0.409769478096019,0.109366242796048,0.146223317463964,0.103193861148545,0.231447100495424
"49",0.184273375205636,0.376017409784375,0.0145023332129674,0.425206881797021,0
"50",0.212077499015735,0.51739735786378,0.15379937554887,0,0.116725767571615
"51",0,0.547832919190767,0,0.452167080809233,0
"52",0.205285375268658,0.241955433512707,0.201473546376193,0.351285644842443,0
"53",0.316861787785546,0.427862361212349,0.0631014588220228,0.0703484437883689,0.121825948391713
"54",0,0.392656806757674,0.392656806757674,0.152977050278422,0.0617093362062297
"55",0.16999395668655,0.380664415707276,0.0995423700354405,0.136084068438563,0.213715189132171
"56",0.204137396789985,0.422152579431587,0.0991461368933004,0,0.274563886885128
"57",0.309786887324394,0.681472598180608,0,0.0087405144949982,0
"58",0,0.5,0,0.5,0
"59",0.111107442375301,0.40738999925802,0,0.177700152316304,0.303802406050375
"60",0,0.5,0,0.5,0
"61",0.136205037512832,0.375208295250256,0,0.283577989730156,0.205008677506756
"62",0.192817462749217,0.403591268625391,0.403591268625391,0,0
"63",0.31252022617219,0.402472649273549,0,0.285007124554261,0
"64",0.0466207203540146,0.543109752465756,0.262936177614708,0.147333349565521,0
"65",0.404266162923667,0.191467674152667,0,0.404266162923667,0
"66",0.145046065709931,0.163064108336481,0.128543018255562,0.18350572790259,0.379841079795436
"67",0,0.80591314322964,0,0.19408685677036,0
"68",0.191798259367405,0.543496393229619,0,0.264705347402976,0
"69",0,0.472433479625893,0.0551330407482145,0.472433479625893,0
"70",0.121090763816257,0.526702185919926,0.0895723295260838,0.262634720737734,0
"71",0,0.521604015431509,0.218773780592228,0,0.259622203976263
"72",0.49172703729325,0.49172703729325,0,0,0.0165459254135
"73",0,0.195577985514379,0.135071608132808,0.298345752916614,0.371004653436199
"74",0,0.738349311962059,0.131335002304777,0.0989043045131553,0.0314113812200088
"75",0,0.187980353368959,0.269484280347686,0.419060088748774,0.123475277534582
"76",0.553307349688463,0.00290062916933466,0.0430590928048159,0.400732928337386,0
"77",0,0.457109606731662,0,0.542890393268339,0
"78",0.360804180874792,0.278391638250417,0,0.360804180874792,0
"79",0.0349957189614781,0.330280322050658,0,0.316922357328091,0.317801601659773
"80",0.0056499657894434,0.404498769092389,0.0927806947607067,0.164233326965423,0.332837243392038
"81",0.394289113461058,0.394289113461058,0.211421773077885,0,0
"82",0,0.333333333333333,0.333333333333333,0.333333333333333,0
"83",0.457798502398591,0.461843103994186,0,0,0.0803583936072228
"84",0.419392127132896,0.580607872867104,0,0,0
"85",0.376499666406603,0,0,0.376499666406603,0.247000667186793
"86",0.224320574529575,0.475360879572188,0,0.232879167402799,0.0674393784954391
"87",0.333333333333333,0.333333333333333,0.333333333333333,0,0
"88",0,0.410560228418401,0,0.410560228418401,0.178879543163198
"89",0,0.535153713470291,0.372174351304333,0,0.0926719352253765
"90",0.108886276699308,0.37711893400748,0.177941375602079,0,0.336053413691133
"91",0,0.5,0,0,0.5
"92",0.0571833834144277,0.172579598476449,0.177018894721634,0.178511947175733,0.414706176211755
"93",0.254535142587968,0.263235933034717,0,0.153889092528635,0.32833983184868
"94",0,0.0937781385516844,0.00413435436960303,0.530870586800907,0.371216920277806
"95",0,0.349803645030791,0.300392709938419,0.349803645030791,0
"96",0,0.379675204567494,0,0.379675204567494,0.240649590865012
"97",0,0.5,0,0.5,0
"98",0,0.441921991363356,0,0.441921991363356,0.116156017273288
"99",0,0.484263572101301,0.340028269455479,0.0687475044961462,0.106960653947073
"100",0.169719491487845,0.338706380802822,0.338706380802822,0,0.152867746906511
"101",0.156280925364598,0.132916000374509,0.394729775087359,0.316073299173534,0
"102",0.5,0.5,0,0,0
"103",0.158910624144879,0.446950740203307,0,0.391171879825673,0.00296675582614135
"104",0.194272368103206,0.402863815948397,0,0.402863815948397,0
"105",0.45455881875748,0.0240071592219815,0.226274461887511,0.295159560133028,0
"106",0.237325214227578,0.368905532802267,0.141142239374137,0.252627013596019,0
